game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
163,2019年11月03日 11:00:00,@横浜スタジアム＊下がホームチーム,東京ガスクリエイターズ,tokyogas,富士通フロンティアーズ,fujitsu,0,65,-65,L,,,中本 裕樹,5.0,14.0,0.3571,25.0,1.786,0,,8.0,,,,5.0,6.0,1.2,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2019年11月03日 11:00:00,@横浜スタジアム＊下がホームチーム,東京ガスクリエイターズ,tokyogas,富士通フロンティアーズ,fujitsu,0,65,-65,L,,,岩越 大地,0.0,2.0,0.0,0.0,0.0,0,,0.0,,,,1.0,-1.0,-1.0,0.0,0.0,,2.0,15.0,7.5,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,8.0,,
163,2019年11月03日 11:00:00,@横浜スタジアム＊下がホームチーム,富士通フロンティアーズ,fujitsu,東京ガスクリエイターズ,tokyogas,65,0,65,W,,,マイケル バードソン,12.0,17.0,0.7059,218.0,12.824,3,,44.0,,,,3.0,-15.0,-5.0,0.0,13.0,,,,,,,,1,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2019年11月03日 11:00:00,@横浜スタジアム＊下がホームチーム,富士通フロンティアーズ,fujitsu,東京ガスクリエイターズ,tokyogas,65,0,65,W,,,平本 恵也,2.0,3.0,0.6667,20.0,6.667,0,,14.0,,,,1.0,17.0,17.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2019年11月03日 11:00:00,@横浜スタジアム＊下がホームチーム,富士通フロンティアーズ,fujitsu,東京ガスクリエイターズ,tokyogas,65,0,65,W,,,高木 翼,3.0,5.0,0.6,36.0,7.2,1,,26.0,,,,5.0,-4.0,-0.8,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2019年11月03日 11:00:00,@横浜スタジアム＊下がホームチーム,東京ガスクリエイターズ,tokyogas,富士通フロンティアーズ,fujitsu,0,65,-65,L,,,佐藤 允,,,,,,,,,,,,1.0,-4.0,-4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2019年11月03日 11:00:00,@横浜スタジアム＊下がホームチーム,東京ガスクリエイターズ,tokyogas,富士通フロンティアーズ,fujitsu,0,65,-65,L,,,徳島 秀将,,,,,,,,,,,,1.0,5.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2019年11月03日 11:00:00,@横浜スタジアム＊下がホームチーム,東京ガスクリエイターズ,tokyogas,富士通フロンティアーズ,fujitsu,0,65,-65,L,,,尾花 史高,,,,,,,,,,,,3.0,-2.0,-0.667,0.0,1.0,,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2019年11月03日 11:00:00,@横浜スタジアム＊下がホームチーム,東京ガスクリエイターズ,tokyogas,富士通フロンティアーズ,fujitsu,0,65,-65,L,,,アンドレ ホワイト,,,,,,,,,,,,15.0,101.0,6.733,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,2.0,50.0,25.0,,
163,2019年11月03日 11:00:00,@横浜スタジアム＊下がホームチーム,東京ガスクリエイターズ,tokyogas,富士通フロンティアーズ,fujitsu,0,65,-65,L,,,大丸 秀平,,,,,,,,,,,,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2019年11月03日 11:00:00,@横浜スタジアム＊下がホームチーム,東京ガスクリエイターズ,tokyogas,富士通フロンティアーズ,fujitsu,0,65,-65,L,,,萩野谷 尚乃,,,,,,,,,,,,1.0,-3.0,-3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2019年11月03日 11:00:00,@横浜スタジアム＊下がホームチーム,富士通フロンティアーズ,fujitsu,東京ガスクリエイターズ,tokyogas,65,0,65,W,,,金 雄一,,,,,,,,,,,,11.0,117.0,10.636,2.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2019年11月03日 11:00:00,@横浜スタジアム＊下がホームチーム,富士通フロンティアーズ,fujitsu,東京ガスクリエイターズ,tokyogas,65,0,65,W,,,高口 和起,,,,,,,,,,,,10.0,56.0,5.6,2.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2019年11月03日 11:00:00,@横浜スタジアム＊下がホームチーム,富士通フロンティアーズ,fujitsu,東京ガスクリエイターズ,tokyogas,65,0,65,W,,,松井 理己,,,,,,,,,,,,1.0,12.0,12.0,0.0,12.0,,3.0,26.0,8.666666666666666,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2019年11月03日 11:00:00,@横浜スタジアム＊下がホームチーム,東京ガスクリエイターズ,tokyogas,富士通フロンティアーズ,fujitsu,0,65,-65,L,,,高岡 優,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
