game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
15932,2021年11月21日 13:00:00,@東平尾公園博多の森陸上競技場＊下がホームチーム,電通キャタピラーズ,dentsu,otonari福岡SUNS,fukuoka-suns,7,55,-48,L,,,多川 哲史,6.0,10.0,0.6,26.0,2.6,0,,11.0,,,,4.0,4.0,1.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15932,2021年11月21日 13:00:00,@東平尾公園博多の森陸上競技場＊下がホームチーム,電通キャタピラーズ,dentsu,otonari福岡SUNS,fukuoka-suns,7,55,-48,L,,,柴崎 哲平,11.0,25.0,0.44,92.0,3.68,0,,22.0,,,,4.0,-16.0,-4.0,0.0,4.0,,,,,,,,2,2,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15932,2021年11月21日 13:00:00,@東平尾公園博多の森陸上競技場＊下がホームチーム,電通キャタピラーズ,dentsu,otonari福岡SUNS,fukuoka-suns,7,55,-48,L,,,坂梨 陽木,1.0,1.0,1.0,11.0,11.0,1,,11.0,,,,4.0,39.0,9.75,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15932,2021年11月21日 13:00:00,@東平尾公園博多の森陸上競技場＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,電通キャタピラーズ,dentsu,55,7,48,W,,,西山 雄斗,17.0,22.0,0.7727,253.0,11.5,5,,40.0,,,,1.0,12.0,12.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15932,2021年11月21日 13:00:00,@東平尾公園博多の森陸上競技場＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,電通キャタピラーズ,dentsu,55,7,48,W,,,阿江 保智,0.0,2.0,0.0,0.0,0.0,0,,0.0,,,,3.0,-7.0,-2.333,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15932,2021年11月21日 13:00:00,@東平尾公園博多の森陸上競技場＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,電通キャタピラーズ,dentsu,55,7,48,W,,,古角 知也,2.0,2.0,1.0,44.0,22.0,1,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15932,2021年11月21日 13:00:00,@東平尾公園博多の森陸上競技場＊下がホームチーム,電通キャタピラーズ,dentsu,otonari福岡SUNS,fukuoka-suns,7,55,-48,L,,,吉光 太郎,,,,,,,,,,,,7.0,41.0,5.857,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15932,2021年11月21日 13:00:00,@東平尾公園博多の森陸上競技場＊下がホームチーム,電通キャタピラーズ,dentsu,otonari福岡SUNS,fukuoka-suns,7,55,-48,L,,,草野 佑介,,,,,,,,,,,,2.0,19.0,9.5,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15932,2021年11月21日 13:00:00,@東平尾公園博多の森陸上競技場＊下がホームチーム,電通キャタピラーズ,dentsu,otonari福岡SUNS,fukuoka-suns,7,55,-48,L,,,片岡 遼也,,,,,,,,,,,,8.0,34.0,4.25,0.0,10.0,,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15932,2021年11月21日 13:00:00,@東平尾公園博多の森陸上競技場＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,電通キャタピラーズ,dentsu,55,7,48,W,,,黒川 ラフィ,,,,,,,,,,,,2.0,-2.0,-1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
