game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
15908,2021年09月11日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,胎内ディアーズ,deers,0,38,-38,L,,,南竹 司,16.0,40.0,0.4,159.0,3.975,0,,33.0,,,,6.0,-35.0,-5.833,0.0,0.0,,,,,,,,1,0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15908,2021年09月11日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,胎内ディアーズ,deers,品川CC ブルザイズ,bullseyes,38,0,38,W,,,伊藤 宏一郎,4.0,8.0,0.5,34.0,4.25,0,,18.0,,,,4.0,27.0,6.75,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15908,2021年09月11日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,胎内ディアーズ,deers,品川CC ブルザイズ,bullseyes,38,0,38,W,,,大和田 昌太郎,16.0,23.0,0.6957,191.0,8.304,2,,43.0,,,,3.0,12.0,4.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15908,2021年09月11日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,胎内ディアーズ,deers,0,38,-38,L,,,鈴木 瑛二,,,,,,,,,,,,1.0,4.0,4.0,0.0,4.0,,5.0,34.0,6.8,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15908,2021年09月11日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,胎内ディアーズ,deers,0,38,-38,L,,,新妻 知晃,,,,,,,,,,,,6.0,22.0,3.667,0.0,11.0,,1.0,-4.0,-4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15908,2021年09月11日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,胎内ディアーズ,deers,0,38,-38,L,,,田野 裕樹,,,,,,,,,,,,2.0,-2.0,-1.0,0.0,0.0,,,,,,,,,,,,,,0.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,84.0,16.8,,
15908,2021年09月11日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,胎内ディアーズ,deers,0,38,-38,L,,,金子 泰徳,,,,,,,,,,,,5.0,16.0,3.2,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15908,2021年09月11日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,胎内ディアーズ,deers,0,38,-38,L,,,清水 大聖,,,,,,,,,,,,2.0,7.0,3.5,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15908,2021年09月11日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,胎内ディアーズ,deers,品川CC ブルザイズ,bullseyes,38,0,38,W,,,宮幸 崇,,,,,,,,,,,,2.0,12.0,6.0,0.0,10.0,,2.0,10.0,5.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15908,2021年09月11日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,胎内ディアーズ,deers,品川CC ブルザイズ,bullseyes,38,0,38,W,,,松下 堅一郎,,,,,,,,,,,,5.0,30.0,6.0,0.0,11.0,,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15908,2021年09月11日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,胎内ディアーズ,deers,品川CC ブルザイズ,bullseyes,38,0,38,W,,,徳永  一輝,,,,,,,,,,,,3.0,28.0,9.333,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
