game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
30919,2022年11月05日 15:00:00,@神戸市王子スタジアム＊下がホームチーム,IBM BIG BLUE,ibm,パナソニック インパルス,impulse,14,45,-31,L,,,政本 悠紀,18.0,38.0,0.4737,159.0,4.184,2,,28.0,,,,9.0,13.0,1.444,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30919,2022年11月05日 15:00:00,@神戸市王子スタジアム＊下がホームチーム,IBM BIG BLUE,ibm,パナソニック インパルス,impulse,14,45,-31,L,,,Pressley Jhurell,1.0,1.0,1.0,20.0,20.0,0,,20.0,,,,4.0,24.0,6.0,0.0,9.0,,2.0,16.0,8.0,0.0,10.0,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,135.0,27.0,,
30919,2022年11月05日 15:00:00,@神戸市王子スタジアム＊下がホームチーム,パナソニック インパルス,impulse,IBM BIG BLUE,ibm,45,14,31,W,,,Jaylon Henderson,15.0,23.0,0.6522,222.0,9.652,3,,39.0,,,,5.0,60.0,12.0,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30919,2022年11月05日 15:00:00,@神戸市王子スタジアム＊下がホームチーム,パナソニック インパルス,impulse,IBM BIG BLUE,ibm,45,14,31,W,,,石内 卓也,2.0,6.0,0.3333,57.0,9.5,0,,48.0,,,,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30919,2022年11月05日 15:00:00,@神戸市王子スタジアム＊下がホームチーム,パナソニック インパルス,impulse,IBM BIG BLUE,ibm,45,14,31,W,,,荒木 優也,3.0,5.0,0.6,12.0,2.4,0,,11.0,,,,2.0,11.0,5.5,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30919,2022年11月05日 15:00:00,@神戸市王子スタジアム＊下がホームチーム,IBM BIG BLUE,ibm,パナソニック インパルス,impulse,14,45,-31,L,,,鈴木 恵多,,,,,,,,,,,,3.0,12.0,4.0,0.0,8.0,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30919,2022年11月05日 15:00:00,@神戸市王子スタジアム＊下がホームチーム,IBM BIG BLUE,ibm,パナソニック インパルス,impulse,14,45,-31,L,,,加藤 大資,,,,,,,,,,,,4.0,32.0,8.0,0.0,21.0,,2.0,13.0,6.5,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30919,2022年11月05日 15:00:00,@神戸市王子スタジアム＊下がホームチーム,IBM BIG BLUE,ibm,パナソニック インパルス,impulse,14,45,-31,L,,,小鳥居 暁光,,,,,,,,,,,,1.0,-4.0,-4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30919,2022年11月05日 15:00:00,@神戸市王子スタジアム＊下がホームチーム,パナソニック インパルス,impulse,IBM BIG BLUE,ibm,45,14,31,W,,,ミッチェル ビクタージャモー,,,,,,,,,,,,10.0,33.0,3.3,0.0,17.0,,3.0,14.0,4.666666666666667,1.0,10.0,,1,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30919,2022年11月05日 15:00:00,@神戸市王子スタジアム＊下がホームチーム,パナソニック インパルス,impulse,IBM BIG BLUE,ibm,45,14,31,W,,,牧田 圭祐,,,,,,,,,,,,3.0,23.0,7.667,1.0,10.0,,2.0,6.0,3.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
