game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,アサヒビールシルバースター,silver,14,13,1,W,,,鈴木 貴史,14.0,22.0,0.6364,174.0,7.909,0.0,,29.0,,,,4.0,25.0,6.25,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,アサヒビールシルバースター,silver,富士フイルム海老名 Minerva AFC,minervaafc,13,14,-1,L,,,安藤 和馬,7.0,22.0,0.3182,83.0,3.773,0.0,,22.0,,,,3.0,19.0,6.333,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,アサヒビールシルバースター,silver,14,13,1,W,,,政所 崇明,,,,,,,,,,,,2.0,7.0,3.5,0.0,7.0,,1.0,3.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,アサヒビールシルバースター,silver,14,13,1,W,,,由井 史朗,,,,,,,,,,,,1.0,-1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,アサヒビールシルバースター,silver,14,13,1,W,,,廣澤 達也,,,,,,,,,,,,16.0,46.0,2.875,0.0,18.0,,1.0,10.0,10.0,0.0,10.0,,,,,,,,1,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,30.0,30.0,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,アサヒビールシルバースター,silver,14,13,1,W,,,井ノ元 哲也,,,,,,,,,,,,7.0,25.0,3.571,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,アサヒビールシルバースター,silver,14,13,1,W,,,井岡 淳,,,,,,,,,,,,5.0,4.0,0.8,0.0,2.0,,,,,,,,,,,,,,1,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,アサヒビールシルバースター,silver,富士フイルム海老名 Minerva AFC,minervaafc,13,14,-1,L,,,リッジ ジョーンズ,,,,,,,,,,,,1.0,6.0,6.0,0.0,6.0,,2.0,23.0,11.5,0.0,22.0,,2,2,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,34.0,11.333,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,アサヒビールシルバースター,silver,富士フイルム海老名 Minerva AFC,minervaafc,13,14,-1,L,,,濱田 真悟,,,,,,,,,,,,2.0,16.0,8.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,アサヒビールシルバースター,silver,富士フイルム海老名 Minerva AFC,minervaafc,13,14,-1,L,,,柳澤 拓弥,,,,,,,,,,,,7.0,19.0,2.714,1.0,8.0,,2.0,13.0,6.5,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,31.0,15.5,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,アサヒビールシルバースター,silver,富士フイルム海老名 Minerva AFC,minervaafc,13,14,-1,L,,,ジョナ ホッジス,,,,,,,,,,,,10.0,88.0,8.8,0.0,23.0,,1.0,17.0,17.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,アサヒビールシルバースター,silver,富士フイルム海老名 Minerva AFC,minervaafc,13,14,-1,L,,,金田 英樹,,,,,,,,,,,,1.0,4.0,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,アサヒビールシルバースター,silver,14,13,1,W,,,堀場 康太,,,,,,,,,,,,,,,,,,2.0,33.0,16.5,0.0,29.0,,,,,,,,,,,,,,,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,アサヒビールシルバースター,silver,14,13,1,W,,,中川 雄太,,,,,,,,,,,,,,,,,,1.0,22.0,22.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,アサヒビールシルバースター,silver,14,13,1,W,,,和田 優輝,,,,,,,,,,,,,,,,,,4.0,35.0,8.75,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,アサヒビールシルバースター,silver,14,13,1,W,,,桑原 司,,,,,,,,,,,,,,,,,,3.0,55.0,18.333333333333332,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,アサヒビールシルバースター,silver,14,13,1,W,,,佐藤 十八,,,,,,,,,,,,,,,,,,2.0,16.0,8.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,アサヒビールシルバースター,silver,富士フイルム海老名 Minerva AFC,minervaafc,13,14,-1,L,,,渡邊 輝,,,,,,,,,,,,,,,,,,1.0,10.0,10.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,アサヒビールシルバースター,silver,富士フイルム海老名 Minerva AFC,minervaafc,13,14,-1,L,,,南 賢人,,,,,,,,,,,,,,,,,,1.0,20.0,20.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,アサヒビールシルバースター,silver,14,13,1,W,,,村松 慶充,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,アサヒビールシルバースター,silver,14,13,1,W,,,飯塚 崚輔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,アサヒビールシルバースター,silver,14,13,1,W,,,三田 航大,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,アサヒビールシルバースター,silver,14,13,1,W,,,丸田 大介,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,アサヒビールシルバースター,silver,14,13,1,W,,,足立 和平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,アサヒビールシルバースター,silver,14,13,1,W,,,益本 有人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,アサヒビールシルバースター,silver,14,13,1,W,,,松田 富美雄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2019年09月01日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,アサヒビールシルバースター,silver,14,13,1,W,,,中谷 俊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
