game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
30922,2022年11月06日 17:00:00,@横浜スタジアム＊下がホームチーム,胎内ディアーズ,deers,アサヒビールシルバースター,silver,7,10,-3,L,,,加藤 翔平,12.0,19.0,0.6316,100.0,5.263,0,,25.0,,,,2.0,18.0,9.0,1.0,10.0,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30922,2022年11月06日 17:00:00,@横浜スタジアム＊下がホームチーム,アサヒビールシルバースター,silver,胎内ディアーズ,deers,10,7,3,W,,,Jimmy Laughrea,17.0,26.0,0.6538,254.0,9.769,1,,37.0,,,,8.0,42.0,5.25,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30922,2022年11月06日 17:00:00,@横浜スタジアム＊下がホームチーム,胎内ディアーズ,deers,アサヒビールシルバースター,silver,7,10,-3,L,,,宮幸 崇,,,,,,,,,,,,3.0,19.0,6.333,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30922,2022年11月06日 17:00:00,@横浜スタジアム＊下がホームチーム,胎内ディアーズ,deers,アサヒビールシルバースター,silver,7,10,-3,L,,,松下 堅一郎,,,,,,,,,,,,3.0,3.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30922,2022年11月06日 17:00:00,@横浜スタジアム＊下がホームチーム,胎内ディアーズ,deers,アサヒビールシルバースター,silver,7,10,-3,L,,,八代 周,,,,,,,,,,,,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30922,2022年11月06日 17:00:00,@横浜スタジアム＊下がホームチーム,胎内ディアーズ,deers,アサヒビールシルバースター,silver,7,10,-3,L,,,川村 龍ノ介,,,,,,,,,,,,6.0,19.0,3.167,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30922,2022年11月06日 17:00:00,@横浜スタジアム＊下がホームチーム,胎内ディアーズ,deers,アサヒビールシルバースター,silver,7,10,-3,L,,,樋山 大郎,,,,,,,,,,,,1.0,2.0,2.0,0.0,2.0,,1.0,6.0,6.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30922,2022年11月06日 17:00:00,@横浜スタジアム＊下がホームチーム,胎内ディアーズ,deers,アサヒビールシルバースター,silver,7,10,-3,L,,,千代 修平,,,,,,,,,,,,2.0,-3.0,-1.5,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30922,2022年11月06日 17:00:00,@横浜スタジアム＊下がホームチーム,アサヒビールシルバースター,silver,胎内ディアーズ,deers,10,7,3,W,,,岩田 和樹,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30922,2022年11月06日 17:00:00,@横浜スタジアム＊下がホームチーム,アサヒビールシルバースター,silver,胎内ディアーズ,deers,10,7,3,W,,,川村 洋志,,,,,,,,,,,,16.0,69.0,4.312,0.0,13.0,,2.0,15.0,7.5,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30922,2022年11月06日 17:00:00,@横浜スタジアム＊下がホームチーム,アサヒビールシルバースター,silver,胎内ディアーズ,deers,10,7,3,W,,,山中 大輔,,,,,,,,,,,,9.0,15.0,1.667,0.0,7.0,,1.0,18.0,18.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30922,2022年11月06日 17:00:00,@横浜スタジアム＊下がホームチーム,胎内ディアーズ,deers,アサヒビールシルバースター,silver,7,10,-3,L,,,井上 翔太,,,,,,,,,,,,,,,,,,3.0,14.0,4.666666666666667,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30922,2022年11月06日 17:00:00,@横浜スタジアム＊下がホームチーム,胎内ディアーズ,deers,アサヒビールシルバースター,silver,7,10,-3,L,,,小川 悠樹,,,,,,,,,,,,,,,,,,4.0,54.0,13.5,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,
30922,2022年11月06日 17:00:00,@横浜スタジアム＊下がホームチーム,胎内ディアーズ,deers,アサヒビールシルバースター,silver,7,10,-3,L,,,杉田 有毅,,,,,,,,,,,,,,,,,,1.0,-1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30922,2022年11月06日 17:00:00,@横浜スタジアム＊下がホームチーム,胎内ディアーズ,deers,アサヒビールシルバースター,silver,7,10,-3,L,,,田邊 翔一,,,,,,,,,,,,,,,,,,3.0,27.0,9.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,29.0,29.0,,
30922,2022年11月06日 17:00:00,@横浜スタジアム＊下がホームチーム,アサヒビールシルバースター,silver,胎内ディアーズ,deers,10,7,3,W,,,大澤 健太,,,,,,,,,,,,,,,,,,1.0,20.0,20.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30922,2022年11月06日 17:00:00,@横浜スタジアム＊下がホームチーム,アサヒビールシルバースター,silver,胎内ディアーズ,deers,10,7,3,W,,,林 雄太,,,,,,,,,,,,,,,,,,7.0,98.0,14.0,1.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30922,2022年11月06日 17:00:00,@横浜スタジアム＊下がホームチーム,アサヒビールシルバースター,silver,胎内ディアーズ,deers,10,7,3,W,,,久保村 光,,,,,,,,,,,,,,,,,,4.0,69.0,17.25,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30922,2022年11月06日 17:00:00,@横浜スタジアム＊下がホームチーム,アサヒビールシルバースター,silver,胎内ディアーズ,deers,10,7,3,W,,,森岡 優,,,,,,,,,,,,,,,,,,1.0,27.0,27.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,
