game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
183,2019年09月16日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,アズワンブラックイーグルス,blackeagles,PentaOceanパイレーツ,pirates,10,13,-3,L,,,加納 友輔,13.0,27.0,0.4815,112.0,4.148,0,,28.0,,,,4.0,3.0,0.75,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2019年09月16日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,アズワンブラックイーグルス,blackeagles,13,10,3,W,,,西澤 凌介,11.0,21.0,0.5238,148.0,7.048,2,,40.0,,,,5.0,7.0,1.4,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2019年09月16日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,アズワンブラックイーグルス,blackeagles,PentaOceanパイレーツ,pirates,10,13,-3,L,,,金澤 寛顕,,,,,,,,,,,,3.0,-3.0,-1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2019年09月16日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,アズワンブラックイーグルス,blackeagles,PentaOceanパイレーツ,pirates,10,13,-3,L,,,坂井 佑史郎,,,,,,,,,,,,12.0,91.0,7.583,1.0,31.0,,2.0,20.0,10.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2019年09月16日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,アズワンブラックイーグルス,blackeagles,PentaOceanパイレーツ,pirates,10,13,-3,L,,,羽田 健人,,,,,,,,,,,,3.0,57.0,19.0,0.0,52.0,,2.0,29.0,14.5,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2019年09月16日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,アズワンブラックイーグルス,blackeagles,PentaOceanパイレーツ,pirates,10,13,-3,L,,,川畑 一輝,,,,,,,,,,,,1.0,-9.0,-9.0,0.0,0.0,,3.0,32.0,10.666666666666666,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,46.0,23.0,,
183,2019年09月16日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,アズワンブラックイーグルス,blackeagles,13,10,3,W,,,川島 渚,,,,,,,,,,,,2.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2019年09月16日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,アズワンブラックイーグルス,blackeagles,13,10,3,W,,,南 卓真,,,,,,,,,,,,6.0,11.0,1.833,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2019年09月16日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,アズワンブラックイーグルス,blackeagles,13,10,3,W,,,青柳 憲紀,,,,,,,,,,,,2.0,3.0,1.5,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2019年09月16日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,アズワンブラックイーグルス,blackeagles,13,10,3,W,,,木村 亮,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,9.0,,,,,,,
183,2019年09月16日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,アズワンブラックイーグルス,blackeagles,13,10,3,W,,,若島 慎兵,,,,,,,,,,,,14.0,58.0,4.143,0.0,17.0,,1.0,-1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,42.0,21.0,,
