game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
15889,2021年11月13日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,26,20,6,W,,,高木 広次,1.0,1.0,1.0,16.0,16.0,0,,16.0,,,,,,,,,,1.0,4.0,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15889,2021年11月13日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,26,20,6,W,,,Lawrence Anthony,28.0,37.0,0.7568,219.0,5.919,2,,26.0,,,,4.0,-3.0,-0.75,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15889,2021年11月13日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,20,26,-6,L,,,高木 翼,24.0,34.0,0.7059,255.0,7.5,1,,49.0,,,,2.0,-11.0,-5.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15889,2021年11月13日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,26,20,6,W,,,ミッチェル ビクター ジャモ—,,,,,,,,,,,,10.0,25.0,2.5,0.0,13.0,,1.0,0.0,0.0,0.0,0.0,,1,0,,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,51.0,51.0,,
15889,2021年11月13日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,26,20,6,W,,,藤本 拓弥,,,,,,,,,,,,2.0,19.0,9.5,0.0,11.0,,1.0,16.0,16.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,19.0,19.0,,
15889,2021年11月13日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,26,20,6,W,,,横田  惇,,,,,,,,,,,,7.0,19.0,2.714,0.0,9.0,,4.0,3.0,0.75,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13.0,13.0,,
15889,2021年11月13日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,26,20,6,W,,,立川 玄明,,,,,,,,,,,,2.0,4.0,2.0,0.0,3.0,,1.0,1.0,1.0,0.0,1.0,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15889,2021年11月13日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,20,26,-6,L,,,トラショーン ニクソン,,,,,,,,,,,,19.0,88.0,4.632,2.0,13.0,,13.0,146.0,11.23076923076923,1.0,49.0,,1,1,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15889,2021年11月13日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,20,26,-6,L,,,金 雄一,,,,,,,,,,,,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,
15889,2021年11月13日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,26,20,6,W,,,Fields Leonsha,,,,,,,,,,,,,,,,,,3.0,16.0,5.333333333333333,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
