game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
15887,2021年10月31日 12:00:00,@ヨドコウ桜スタジアム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,19,11,8,W,,,高木 翼,19.0,28.0,0.6786,268.0,9.571,1,,32.0,,,,2.0,-17.0,-8.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15887,2021年10月31日 12:00:00,@ヨドコウ桜スタジアム＊下がホームチーム,エレコム神戸ファイニーズ,elecom,富士通フロンティアーズ,fujitsu,11,19,-8,L,,,Cody Sokol,24.0,45.0,0.5333,244.0,5.422,1,,45.0,,,,5.0,-51.0,-10.2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15887,2021年10月31日 12:00:00,@ヨドコウ桜スタジアム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,19,11,8,W,,,トラショーン ニクソン,,,,,,,,,,,,17.0,96.0,5.647,2.0,23.0,,1.0,32.0,32.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15887,2021年10月31日 12:00:00,@ヨドコウ桜スタジアム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,19,11,8,W,,,サマジー グラント,,,,,,,,,,,,1.0,26.0,26.0,0.0,26.0,,8.0,147.0,18.375,1.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15887,2021年10月31日 12:00:00,@ヨドコウ桜スタジアム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,19,11,8,W,,,小梶 恭平,,,,,,,,,,,,1.0,5.0,5.0,0.0,5.0,,3.0,15.0,5.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,11.0,,
15887,2021年10月31日 12:00:00,@ヨドコウ桜スタジアム＊下がホームチーム,エレコム神戸ファイニーズ,elecom,富士通フロンティアーズ,fujitsu,11,19,-8,L,,,Alfonso Onunwor,,,,,,,,,,,,1.0,-3.0,-3.0,0.0,0.0,,8.0,92.0,11.5,1.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,93.0,31.0,,
15887,2021年10月31日 12:00:00,@ヨドコウ桜スタジアム＊下がホームチーム,エレコム神戸ファイニーズ,elecom,富士通フロンティアーズ,fujitsu,11,19,-8,L,,,白神 有貴,,,,,,,,,,,,6.0,3.0,0.5,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15887,2021年10月31日 12:00:00,@ヨドコウ桜スタジアム＊下がホームチーム,エレコム神戸ファイニーズ,elecom,富士通フロンティアーズ,fujitsu,11,19,-8,L,,,秋元 ミンジェ,,,,,,,,,,,,3.0,30.0,10.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15887,2021年10月31日 12:00:00,@ヨドコウ桜スタジアム＊下がホームチーム,エレコム神戸ファイニーズ,elecom,富士通フロンティアーズ,fujitsu,11,19,-8,L,,,畑中 登,,,,,,,,,,,,1.0,6.0,6.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15887,2021年10月31日 12:00:00,@ヨドコウ桜スタジアム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,19,11,8,W,,,宜本 潤平,,,,,,,,,,,,,,,,,,2.0,17.0,8.5,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,43.0,10.75,,,,,,,
