game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
204,2019年11月09日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,電通キャタピラーズ,dentsu,0,37,-37,L,,,林田 祐磨,12.0,24.0,0.5,112.0,4.667,0,,23.0,,,,1.0,-7.0,-7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2019年11月09日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,電通キャタピラーズ,dentsu,0,37,-37,L,,,中山 久志,0.0,2.0,0.0,0.0,0.0,0,,0.0,,,,8.0,16.0,2.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2019年11月09日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,電通キャタピラーズ,dentsu,品川CC ブルザイズ,bullseyes,37,0,37,W,,,多川 哲史,6.0,12.0,0.5,100.0,8.333,1,,54.0,,,,3.0,27.0,9.0,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2019年11月09日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,電通キャタピラーズ,dentsu,品川CC ブルザイズ,bullseyes,37,0,37,W,,,藤本 亮,4.0,9.0,0.4444,102.0,11.333,1,,48.0,,,,1.0,-6.0,-6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2019年11月09日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,電通キャタピラーズ,dentsu,0,37,-37,L,,,佐藤 允俊,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2019年11月09日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,電通キャタピラーズ,dentsu,0,37,-37,L,,,鈴木 尋為,,,,,,,,,,,,19.0,47.0,2.474,0.0,13.0,,1.0,7.0,7.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2019年11月09日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,電通キャタピラーズ,dentsu,0,37,-37,L,,,鈴木 大生,,,,,,,,,,,,4.0,43.0,10.75,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,92.0,18.4,,
204,2019年11月09日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,電通キャタピラーズ,dentsu,0,37,-37,L,,,金子 泰徳,,,,,,,,,,,,6.0,5.0,0.833,0.0,4.0,,1.0,7.0,7.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2019年11月09日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,電通キャタピラーズ,dentsu,0,37,-37,L,,,山本 洸次郎,,,,,,,,,,,,3.0,6.0,2.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2019年11月09日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,電通キャタピラーズ,dentsu,0,37,-37,L,,,石原 奎太,,,,,,,,,,,,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
