game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,オール三菱ライオンズ,hel-lions,IBM BIG BLUE,ibm,35,49,-14,L,,,John Gibbs Jr.,18.0,30.0,0.6,199.0,6.633,3,,25.0,,,,22.0,110.0,5.0,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,IBM BIG BLUE,ibm,オール三菱ライオンズ,hel-lions,49,35,14,W,,,政本 悠紀,19.0,30.0,0.6333,334.0,11.133,5,,60.0,,,,3.0,6.0,2.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,IBM BIG BLUE,ibm,オール三菱ライオンズ,hel-lions,49,35,14,W,,,馬島 臨太郎,1.0,2.0,0.5,26.0,13.0,0,,13.0,,,,1.0,-6.0,-6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,オール三菱ライオンズ,hel-lions,IBM BIG BLUE,ibm,35,49,-14,L,,,小林 浩也,,,,,,,,,,,,4.0,19.0,4.75,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,92.0,23.0,,
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,オール三菱ライオンズ,hel-lions,IBM BIG BLUE,ibm,35,49,-14,L,,,中野 哲也,,,,,,,,,,,,6.0,92.0,15.333,1.0,52.0,,1.0,13.0,13.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,オール三菱ライオンズ,hel-lions,IBM BIG BLUE,ibm,35,49,-14,L,,,中野 直樹,,,,,,,,,,,,9.0,43.0,4.778,0.0,32.0,,2.0,21.0,10.5,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,6.0,,
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,オール三菱ライオンズ,hel-lions,IBM BIG BLUE,ibm,35,49,-14,L,,,奥瀬 寛太,,,,,,,,,,,,1.0,27.0,27.0,0.0,27.0,,1.0,6.0,6.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,IBM BIG BLUE,ibm,オール三菱ライオンズ,hel-lions,49,35,14,W,,,鈴木 恵多,,,,,,,,,,,,3.0,54.0,18.0,0.0,55.0,,1.0,26.0,26.0,0.0,13.0,,1,0.0,,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,IBM BIG BLUE,ibm,オール三菱ライオンズ,hel-lions,49,35,14,W,,,Pressley Jhurell,,,,,,,,,,,,7.0,62.0,8.857,1.0,25.0,,3.0,71.0,23.666666666666668,1.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,IBM BIG BLUE,ibm,オール三菱ライオンズ,hel-lions,49,35,14,W,,,加藤 大資,,,,,,,,,,,,6.0,39.0,6.5,1.0,15.0,,2.0,24.0,12.0,0.0,16.0,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,オール三菱ライオンズ,hel-lions,IBM BIG BLUE,ibm,35,49,-14,L,,,宗村 和輝,,,,,,,,,,,,,,,,,,1.0,8.0,8.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,オール三菱ライオンズ,hel-lions,IBM BIG BLUE,ibm,35,49,-14,L,,,小田 快人,,,,,,,,,,,,,,,,,,1.0,12.0,12.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,31.0,15.5,,,3.0,38.0,12.667,,
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,オール三菱ライオンズ,hel-lions,IBM BIG BLUE,ibm,35,49,-14,L,,,多田 明憲,,,,,,,,,,,,,,,,,,2.0,13.0,6.5,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,オール三菱ライオンズ,hel-lions,IBM BIG BLUE,ibm,35,49,-14,L,,,吉田 幸祐,,,,,,,,,,,,,,,,,,3.0,57.0,19.0,1.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,オール三菱ライオンズ,hel-lions,IBM BIG BLUE,ibm,35,49,-14,L,,,小原 嶺,,,,,,,,,,,,,,,,,,3.0,32.0,10.666666666666666,0.0,25.0,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,オール三菱ライオンズ,hel-lions,IBM BIG BLUE,ibm,35,49,-14,L,,,丹澤 久輝,,,,,,,,,,,,,,,,,,1.0,6.0,6.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,オール三菱ライオンズ,hel-lions,IBM BIG BLUE,ibm,35,49,-14,L,,,長岡 大和,,,,,,,,,,,,,,,,,,3.0,31.0,10.333333333333334,1.0,15.0,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,IBM BIG BLUE,ibm,オール三菱ライオンズ,hel-lions,49,35,14,W,,,Stanton John,,,,,,,,,,,,,,,,,,4.0,49.0,12.25,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,14.0,,
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,IBM BIG BLUE,ibm,オール三菱ライオンズ,hel-lions,49,35,14,W,,,木村 イーサン十良,,,,,,,,,,,,,,,,,,1.0,30.0,30.0,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30900,2022年09月24日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,IBM BIG BLUE,ibm,オール三菱ライオンズ,hel-lions,49,35,14,W,,,近江 克仁,,,,,,,,,,,,,,,,,,5.0,108.0,21.6,3.0,43.0,,1,0.0,,0,0.0,,,,,,,,,,,,,,,,,,,,,,3.0,35.0,11.667,,,1.0,0.0,0.0,,
