game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
170,2019年11月30日 13:00:00,@富士通スタジアム川崎＊下がホームチーム,エレコム神戸ファイニーズ,elecom,富士通フロンティアーズ,fujitsu,13,31,-18,L,,,コーディー ソコール,20.0,36.0,0.5556,189.0,5.25,1,,26.0,,,,8.0,-7.0,-0.875,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2019年11月30日 13:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,31,13,18,W,,,高木 翼,12.0,20.0,0.6,122.0,6.1,4,,20.0,,,,3.0,-1.0,-0.333,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2019年11月30日 13:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,31,13,18,W,,,サマジー グラント,0.0,1.0,0.0,0.0,0.0,0,,0.0,,,,9.0,171.0,19.0,0.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2019年11月30日 13:00:00,@富士通スタジアム川崎＊下がホームチーム,エレコム神戸ファイニーズ,elecom,富士通フロンティアーズ,fujitsu,13,31,-18,L,,,川淵 将紀,,,,,,,,,,,,6.0,25.0,4.167,1.0,12.0,,4.0,18.0,4.5,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,16.0,,
170,2019年11月30日 13:00:00,@富士通スタジアム川崎＊下がホームチーム,エレコム神戸ファイニーズ,elecom,富士通フロンティアーズ,fujitsu,13,31,-18,L,,,芦田 龍居,,,,,,,,,,,,2.0,6.0,3.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2019年11月30日 13:00:00,@富士通スタジアム川崎＊下がホームチーム,エレコム神戸ファイニーズ,elecom,富士通フロンティアーズ,fujitsu,13,31,-18,L,,,白神 有貴,,,,,,,,,,,,7.0,30.0,4.286,0.0,7.0,,2.0,6.0,3.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2019年11月30日 13:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,31,13,18,W,,,デレクアキラ ウィリアムス,,,,,,,,,,,,13.0,65.0,5.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2019年11月30日 13:00:00,@富士通スタジアム川崎＊下がホームチーム,エレコム神戸ファイニーズ,elecom,富士通フロンティアーズ,fujitsu,13,31,-18,L,,,森 悟,,,,,,,,,,,,,,,,,,2.0,15.0,7.5,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2019年11月30日 13:00:00,@富士通スタジアム川崎＊下がホームチーム,エレコム神戸ファイニーズ,elecom,富士通フロンティアーズ,fujitsu,13,31,-18,L,,,アルフォンソ アヌワー,,,,,,,,,,,,,,,,,,4.0,43.0,10.75,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2019年11月30日 13:00:00,@富士通スタジアム川崎＊下がホームチーム,エレコム神戸ファイニーズ,elecom,富士通フロンティアーズ,fujitsu,13,31,-18,L,,,永見 優諭貴,,,,,,,,,,,,,,,,,,3.0,44.0,14.666666666666666,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
