game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
177,2019年08月31日 17:30:00,@神戸市王子スタジアム＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,名古屋サイクロンズ,nagoya,17,16,1,W,,,西山 雄斗,16.0,32.0,0.5,178.0,5.562,0,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2019年08月31日 17:30:00,@神戸市王子スタジアム＊下がホームチーム,名古屋サイクロンズ,nagoya,otonari福岡SUNS,fukuoka-suns,16,17,-1,L,,,松原 健太郎,15.0,23.0,0.6522,141.0,6.13,1,,28.0,,,,11.0,19.0,1.727,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2019年08月31日 17:30:00,@神戸市王子スタジアム＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,名古屋サイクロンズ,nagoya,17,16,1,W,,,和田 俊亮,,,,,,,,,,,,1.0,2.0,2.0,0.0,2.0,,4.0,52.0,13.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2019年08月31日 17:30:00,@神戸市王子スタジアム＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,名古屋サイクロンズ,nagoya,17,16,1,W,,,久野 聡之,,,,,,,,,,,,1.0,-4.0,-4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2019年08月31日 17:30:00,@神戸市王子スタジアム＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,名古屋サイクロンズ,nagoya,17,16,1,W,,,小野 洋輔,,,,,,,,,,,,9.0,15.0,1.667,0.0,6.0,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2019年08月31日 17:30:00,@神戸市王子スタジアム＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,名古屋サイクロンズ,nagoya,17,16,1,W,,,ブランドン ベリー,,,,,,,,,,,,17.0,189.0,11.118,2.0,57.0,,2.0,0.0,0.0,0.0,6.0,,3,,,0,0,,,1,9,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2019年08月31日 17:30:00,@神戸市王子スタジアム＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,名古屋サイクロンズ,nagoya,17,16,1,W,,,寺岡 知樹,,,,,,,,,,,,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2019年08月31日 17:30:00,@神戸市王子スタジアム＊下がホームチーム,名古屋サイクロンズ,nagoya,otonari福岡SUNS,fukuoka-suns,16,17,-1,L,,,松原 翔一,,,,,,,,,,,,1.0,-2.0,-2.0,0.0,0.0,,4.0,48.0,12.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13.0,13.0,,,,,,,
177,2019年08月31日 17:30:00,@神戸市王子スタジアム＊下がホームチーム,名古屋サイクロンズ,nagoya,otonari福岡SUNS,fukuoka-suns,16,17,-1,L,,,水野 嘉人,,,,,,,,,,,,1.0,-1.0,-1.0,0.0,0.0,,1.0,5.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2019年08月31日 17:30:00,@神戸市王子スタジアム＊下がホームチーム,名古屋サイクロンズ,nagoya,otonari福岡SUNS,fukuoka-suns,16,17,-1,L,,,藤井 駿,,,,,,,,,,,,1.0,-1.0,-1.0,0.0,0.0,,1.0,8.0,8.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
