game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
30931,2022年09月18日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,三菱商事 Club TRIAX,triax,富士フイルム海老名 Minerva AFC,minervaafc,0,3,-3,L,,,浮島 雄翔,,,,,,,,,,,,,,,,,,,,,,,,3,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30931,2022年09月18日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,三菱商事 Club TRIAX,triax,富士フイルム海老名 Minerva AFC,minervaafc,0,3,-3,L,,,藤澤 朗,,,,,,,,,,,,,,,,,,,,,,,,4,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30931,2022年09月18日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,三菱商事 Club TRIAX,triax,富士フイルム海老名 Minerva AFC,minervaafc,0,3,-3,L,,,梶浦 嵩之,,,,,,,,,,,,,,,,,,,,,,,,3,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30931,2022年09月18日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,三菱商事 Club TRIAX,triax,富士フイルム海老名 Minerva AFC,minervaafc,0,3,-3,L,,,勝 浩介,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30931,2022年09月18日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,三菱商事 Club TRIAX,triax,富士フイルム海老名 Minerva AFC,minervaafc,0,3,-3,L,,,江本 雅樹,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30931,2022年09月18日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,三菱商事 Club TRIAX,triax,富士フイルム海老名 Minerva AFC,minervaafc,0,3,-3,L,,,原田 隼輔,,,,,,,,,,,,,,,,,,,,,,,,4,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30931,2022年09月18日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,三菱商事 Club TRIAX,triax,3,0,3,W,,,茂木 雅人,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30931,2022年09月18日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,三菱商事 Club TRIAX,triax,3,0,3,W,,,峰岸 知広,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30931,2022年09月18日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,三菱商事 Club TRIAX,triax,3,0,3,W,,,小原 清之朗,,,,,,,,,,,,,,,,,,,,,,,,4,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30931,2022年09月18日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,三菱商事 Club TRIAX,triax,3,0,3,W,,,内村 凌平,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30931,2022年09月18日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,三菱商事 Club TRIAX,triax,3,0,3,W,,,小松 泰登,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30931,2022年09月18日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,三菱商事 Club TRIAX,triax,3,0,3,W,,,益本 有人,,,,,,,,,,,,,,,,,,,,,,,,4,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30931,2022年09月18日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,三菱商事 Club TRIAX,triax,3,0,3,W,,,松田 富美雄,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30931,2022年09月18日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,三菱商事 Club TRIAX,triax,3,0,3,W,,,中園 祐輔,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30931,2022年09月18日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,三菱商事 Club TRIAX,triax,3,0,3,W,,,武田 敬峰,,,,,,,,,,,,,,,,,,,,,,,,3,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30931,2022年09月18日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,三菱商事 Club TRIAX,triax,3,0,3,W,,,安達 絹心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,37.0,,,,,,,,,,,,,,,,,,,,,
30931,2022年09月18日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,三菱商事 Club TRIAX,triax,富士フイルム海老名 Minerva AFC,minervaafc,0,3,-3,L,,,山本 恭聖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,112.0,37.333,97.0,32.333,,,44.0,,,,,,,,,,
30931,2022年09月18日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,三菱商事 Club TRIAX,triax,3,0,3,W,,,小山 昭瑛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,52.0,26.0,52.0,26.0,,,31.0,,,,,,,,,,
30931,2022年09月18日 13:00:00,@第一カッターフィールド(秋津サッカー場)＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,三菱商事 Club TRIAX,triax,3,0,3,W,,,別府 紘行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,15.0,7.5,,,,,,,
