game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
181,2019年09月15日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒビールシルバースター,silver,アサヒ飲料クラブチャレンジャーズ,challengers,6,28,-22,L,,,安藤 和馬,18.0,36.0,0.5,227.0,6.306,1,,59.0,,,,4.0,14.0,3.5,0.0,10.0,,,,,,,,1,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2019年09月15日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒビールシルバースター,silver,アサヒ飲料クラブチャレンジャーズ,challengers,6,28,-22,L,,,出口 孔一,0.0,1.0,0.0,0.0,0.0,0,,0.0,,,,1.0,0.0,0.0,0.0,0.0,,1.0,-1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2019年09月15日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,アサヒビールシルバースター,silver,28,6,22,W,,,ギャレット サフロン,20.0,23.0,0.8696,247.0,10.739,4,,48.0,,,,4.0,35.0,8.75,0.0,35.0,,,,,,,,1,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2019年09月15日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,アサヒビールシルバースター,silver,28,6,22,W,,,井戸 克隆,1.0,3.0,0.3333,-3.0,-1.0,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2019年09月15日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,アサヒビールシルバースター,silver,28,6,22,W,,,沖西 将弥,1.0,1.0,1.0,7.0,7.0,0,,7.0,,,,1.0,6.0,6.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2019年09月15日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒビールシルバースター,silver,アサヒ飲料クラブチャレンジャーズ,challengers,6,28,-22,L,,,小林 一輝,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2019年09月15日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒビールシルバースター,silver,アサヒ飲料クラブチャレンジャーズ,challengers,6,28,-22,L,,,柳澤 拓弥,,,,,,,,,,,,4.0,12.0,3.0,0.0,7.0,,2.0,5.0,2.5,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,80.0,20.0,,
181,2019年09月15日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒビールシルバースター,silver,アサヒ飲料クラブチャレンジャーズ,challengers,6,28,-22,L,,,ジョナ ホッジス,,,,,,,,,,,,6.0,-4.0,-0.667,0.0,4.0,,2.0,32.0,16.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2019年09月15日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,アサヒビールシルバースター,silver,28,6,22,W,,,奥井 大地,,,,,,,,,,,,1.0,3.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2019年09月15日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,アサヒビールシルバースター,silver,28,6,22,W,,,手塚 健太,,,,,,,,,,,,8.0,5.0,0.625,0.0,9.0,,2.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,14.0,,
