game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
15930,2021年10月24日 13:00:00,@名古屋市港サッカー場＊下がホームチーム,アサヒビールシルバースター,silver,名古屋サイクロンズ,nagoya,30,0,30,W,,,安藤 和馬,5.0,6.0,0.8333,36.0,6.0,1,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,42.0,21.0,42.0,21.0,,,33.0,,,,,,,,,,
15930,2021年10月24日 13:00:00,@名古屋市港サッカー場＊下がホームチーム,アサヒビールシルバースター,silver,名古屋サイクロンズ,nagoya,30,0,30,W,,,田中 大輔,19.0,24.0,0.7917,172.0,7.167,2,,31.0,,,,4.0,18.0,4.5,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15930,2021年10月24日 13:00:00,@名古屋市港サッカー場＊下がホームチーム,アサヒビールシルバースター,silver,名古屋サイクロンズ,nagoya,30,0,30,W,,,中山 文太,2.0,6.0,0.3333,20.0,3.333,0,,10.0,,,,1.0,7.0,7.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15930,2021年10月24日 13:00:00,@名古屋市港サッカー場＊下がホームチーム,名古屋サイクロンズ,nagoya,アサヒビールシルバースター,silver,0,30,-30,L,,,坂本 アントニーマウネディ,0.0,2.0,0.0,0.0,0.0,0,,0.0,,,,5.0,24.0,4.8,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,137.0,34.25,136.0,34.0,,,49.0,,,,,,,,,,
15930,2021年10月24日 13:00:00,@名古屋市港サッカー場＊下がホームチーム,名古屋サイクロンズ,nagoya,アサヒビールシルバースター,silver,0,30,-30,L,,,兵頭 駿介,1.0,2.0,0.5,16.0,8.0,0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15930,2021年10月24日 13:00:00,@名古屋市港サッカー場＊下がホームチーム,名古屋サイクロンズ,nagoya,アサヒビールシルバースター,silver,0,30,-30,L,,,三浦 直己,1.0,3.0,0.3333,21.0,7.0,0,,21.0,,,,18.0,47.0,2.611,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15930,2021年10月24日 13:00:00,@名古屋市港サッカー場＊下がホームチーム,名古屋サイクロンズ,nagoya,アサヒビールシルバースター,silver,0,30,-30,L,,,高木 優太朗,1.0,1.0,1.0,3.0,3.0,0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,86.0,28.667,86.0,28.667,,,31.0,,,,,,,,,,
15930,2021年10月24日 13:00:00,@名古屋市港サッカー場＊下がホームチーム,アサヒビールシルバースター,silver,名古屋サイクロンズ,nagoya,30,0,30,W,,,岩田 和樹,,,,,,,,,,,,4.0,25.0,6.25,0.0,17.0,,3.0,46.0,15.333333333333334,0.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15930,2021年10月24日 13:00:00,@名古屋市港サッカー場＊下がホームチーム,アサヒビールシルバースター,silver,名古屋サイクロンズ,nagoya,30,0,30,W,,,川村 洋志,,,,,,,,,,,,7.0,33.0,4.714,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,12.0,,
15930,2021年10月24日 13:00:00,@名古屋市港サッカー場＊下がホームチーム,アサヒビールシルバースター,silver,名古屋サイクロンズ,nagoya,30,0,30,W,,,小峯 正人,,,,,,,,,,,,8.0,60.0,7.5,0.0,17.0,,2.0,11.0,5.5,0.0,7.0,,,,,,,,0.5,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
