game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
15893,2021年11月27日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,ノジマ相模原ライズ,rise,オール三菱ライオンズ,hel-lions,40,3,37,W,,,KURT PALANDECH,14.0,20.0,0.7,287.0,14.35,1,,53.0,,,,2.0,35.0,17.5,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15893,2021年11月27日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,ノジマ相模原ライズ,rise,オール三菱ライオンズ,hel-lions,40,3,37,W,,,小林 貴紀,2.0,5.0,0.4,17.0,3.4,0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15893,2021年11月27日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,オール三菱ライオンズ,hel-lions,ノジマ相模原ライズ,rise,3,40,-37,L,,,江守 優,2.0,10.0,0.2,36.0,3.6,0,,19.0,,,,5.0,19.0,3.8,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15893,2021年11月27日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,オール三菱ライオンズ,hel-lions,ノジマ相模原ライズ,rise,3,40,-37,L,,,光藤 航哉,4.0,7.0,0.5714,47.0,6.714,0,,33.0,,,,3.0,24.0,8.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15893,2021年11月27日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,オール三菱ライオンズ,hel-lions,ノジマ相模原ライズ,rise,3,40,-37,L,,,廣瀬 雄一,2.0,4.0,0.5,51.0,12.75,0,,37.0,,,,3.0,2.0,0.667,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15893,2021年11月27日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,ノジマ相模原ライズ,rise,オール三菱ライオンズ,hel-lions,40,3,37,W,,,阿部 快斗,,,,,,,,,,,,11.0,42.0,3.818,1.0,14.0,,1.0,-2.0,-2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15893,2021年11月27日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,ノジマ相模原ライズ,rise,オール三菱ライオンズ,hel-lions,40,3,37,W,,,若島 慎兵,,,,,,,,,,,,7.0,25.0,3.571,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15893,2021年11月27日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,ノジマ相模原ライズ,rise,オール三菱ライオンズ,hel-lions,40,3,37,W,,,吉田 光輝,,,,,,,,,,,,15.0,112.0,7.467,2.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15893,2021年11月27日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,ノジマ相模原ライズ,rise,オール三菱ライオンズ,hel-lions,40,3,37,W,,,明松 大雅,,,,,,,,,,,,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15893,2021年11月27日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,オール三菱ライオンズ,hel-lions,ノジマ相模原ライズ,rise,3,40,-37,L,,,小林 浩也,,,,,,,,,,,,9.0,27.0,3.0,0.0,9.0,,1.0,5.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,18.0,18.0,,
15893,2021年11月27日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,オール三菱ライオンズ,hel-lions,ノジマ相模原ライズ,rise,3,40,-37,L,,,中野 哲也,,,,,,,,,,,,3.0,11.0,3.667,0.0,7.0,,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,30.0,15.0,,
15893,2021年11月27日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,オール三菱ライオンズ,hel-lions,ノジマ相模原ライズ,rise,3,40,-37,L,,,藤田 大輝,,,,,,,,,,,,1.0,-2.0,-2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15893,2021年11月27日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,ノジマ相模原ライズ,rise,オール三菱ライオンズ,hel-lions,40,3,37,W,,,DARNEAIL  JENKINS,,,,,,,,,,,,,,,,,,4.0,143.0,35.75,1.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
