game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
15936,2021年11月23日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,PentaOceanパイレーツ,pirates,3,21,-18,L,,,南竹 司,14.0,30.0,0.4667,152.0,5.067,0,,42.0,,,,8.0,-6.0,-0.75,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15936,2021年11月23日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,PentaOceanパイレーツ,pirates,3,21,-18,L,,,鈴木 瑛二,1.0,1.0,1.0,23.0,23.0,0,,23.0,,,,,,,,,,1.0,13.0,13.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15936,2021年11月23日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,品川CC ブルザイズ,bullseyes,21,3,18,W,,,西澤 凌介,15.0,27.0,0.5556,205.0,7.593,2,,36.0,,,,5.0,3.0,0.6,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15936,2021年11月23日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,品川CC ブルザイズ,bullseyes,21,3,18,W,,,川島 渚,0.0,1.0,0.0,0.0,0.0,0,,0.0,,,,4.0,7.0,1.75,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15936,2021年11月23日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,PentaOceanパイレーツ,pirates,3,21,-18,L,,,渡会 正明,,,,,,,,,,,,1.0,20.0,20.0,0.0,20.0,,,,,,,,4,,,0,0,,,,,,,,,,,,,,,2.0,85.0,42.5,86.0,43.0,,,49.0,,,,,,,,,,
15936,2021年11月23日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,PentaOceanパイレーツ,pirates,3,21,-18,L,,,砂田 帆司郎,,,,,,,,,,,,1.0,5.0,5.0,0.0,5.0,,3.0,37.0,12.333333333333334,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15936,2021年11月23日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,PentaOceanパイレーツ,pirates,3,21,-18,L,,,新妻 知晃,,,,,,,,,,,,5.0,7.0,1.4,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15936,2021年11月23日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,PentaOceanパイレーツ,pirates,3,21,-18,L,,,シュウ エリック,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15936,2021年11月23日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,品川CC ブルザイズ,bullseyes,PentaOceanパイレーツ,pirates,3,21,-18,L,,,金子 泰徳,,,,,,,,,,,,7.0,17.0,2.429,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15936,2021年11月23日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,品川CC ブルザイズ,bullseyes,21,3,18,W,,,木村 亮,,,,,,,,,,,,2.0,-1.0,-0.5,0.0,0.0,,1.0,12.0,12.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
