game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,otonari福岡SUNS,fukuoka-suns,9,14,-5,L,,,岸澤 淳之介,,,,,,,,,,,,,,,,,,3.0,41.0,13.666666666666666,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,otonari福岡SUNS,fukuoka-suns,9,14,-5,L,,,田上 将太朗,,,,,,,,,,,,,,,,,,3.0,37.0,12.333333333333334,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,otonari福岡SUNS,fukuoka-suns,9,14,-5,L,,,日高 拓,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,otonari福岡SUNS,fukuoka-suns,9,14,-5,L,,,赤津 裕之,,,,,,,,,,,,,,,,,,1.0,5.0,5.0,0.0,5.0,,,,,,,,,1.0,1.0,1.0,40.0,,,,5.0,196.0,39.2,191.0,38.2,,,52.0,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,城代 慈英,,,,,,,,,,,,,,,,,,3.0,33.0,11.0,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,横山 海マクスウェル,,,,,,,,,,,,,,,,,,5.0,149.0,29.8,1.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,5.0,,,1.0,16.0,16.0,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,南本 剛志,,,,,,,,,,,,,,,,,,1.0,23.0,23.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,小坂 恒介,,,,,,,,,,,,,,,,,,1.0,6.0,6.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,otonari福岡SUNS,fukuoka-suns,9,14,-5,L,,,高橋 慶行,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,otonari福岡SUNS,fukuoka-suns,9,14,-5,L,,,渡辺 寛,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,otonari福岡SUNS,fukuoka-suns,9,14,-5,L,,,内藤 徹也,,,,,,,,,,,,,,,,,,,,,,,,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,2.0,100.0,50.0,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,otonari福岡SUNS,fukuoka-suns,9,14,-5,L,,,松本 大生,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,otonari福岡SUNS,fukuoka-suns,9,14,-5,L,,,湯浅 直希,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,otonari福岡SUNS,fukuoka-suns,9,14,-5,L,,,木村 嘉宏,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,otonari福岡SUNS,fukuoka-suns,9,14,-5,L,,,古和田 裕己,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,otonari福岡SUNS,fukuoka-suns,9,14,-5,L,,,山下 匠,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,otonari福岡SUNS,fukuoka-suns,9,14,-5,L,,,宮崎 陸,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,otonari福岡SUNS,fukuoka-suns,9,14,-5,L,,,蔀 啓介,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,otonari福岡SUNS,fukuoka-suns,9,14,-5,L,,,萩原 篤志,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,otonari福岡SUNS,fukuoka-suns,9,14,-5,L,,,鈴木 文健,,,,,,,,,,,,,,,,,,,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,otonari福岡SUNS,fukuoka-suns,9,14,-5,L,,,森 洸三,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,otonari福岡SUNS,fukuoka-suns,9,14,-5,L,,,赤石 遼,,,,,,,,,,,,,,,,,,,,,,,,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,PentaOceanパイレーツ,pirates,otonari福岡SUNS,fukuoka-suns,9,14,-5,L,,,中村 雄貴,,,,,,,,,,,,,,,,,,,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,佐藤 悠,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,コージ トクダ,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,今村 真也,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,斉藤 塁,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,大迫 亮太,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,羽田 直輝,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,黒土 勧太,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,江里口 寛也,,,,,,,,,,,,,,,,,,,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,今村 謙太,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,天本 直輝,,,,,,,,,,,,,,,,,,,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,杉山 紘好,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,森川 謙一,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,川越 天地,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,石戸 和真,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,原 龍児,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,2022年12月10日 14:00,@富士通スタジアム川崎＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,PentaOceanパイレーツ,pirates,14,9,5,W,,,吉野 至,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,115.0,38.333,115.0,38.333,,,48.0,,,,,,,,,,
