game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,PentaOceanパイレーツ,pirates,7,17,-10,L,,,齋藤 詩伸,5.0,16.0,0.3125,43.0,2.688,0,,18.0,,,,6.0,43.0,7.167,1.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,PentaOceanパイレーツ,pirates,警視庁イーグルス,eagles,17,7,10,W,,,西澤 凌介,13.0,24.0,0.5417,171.0,7.125,1,,32.0,,,,9.0,-31.0,-3.444,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,PentaOceanパイレーツ,pirates,警視庁イーグルス,eagles,17,7,10,W,,,川島 渚,0.0,1.0,0.0,0.0,0.0,0,,0.0,,,,3.0,11.0,3.667,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,PentaOceanパイレーツ,pirates,7,17,-10,L,,,岩下 泰久,,,,,,,,,,,,1.0,-1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,PentaOceanパイレーツ,pirates,7,17,-10,L,,,富澤 友貴,,,,,,,,,,,,10.0,89.0,8.9,0.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,PentaOceanパイレーツ,pirates,7,17,-10,L,,,宮原 亮太,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,1.0,inf,0.0,,,,,,,,,,,,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,PentaOceanパイレーツ,pirates,7,17,-10,L,,,金子 俊章,,,,,,,,,,,,4.0,12.0,3.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,PentaOceanパイレーツ,pirates,警視庁イーグルス,eagles,17,7,10,W,,,木村 亮,,,,,,,,,,,,5.0,14.0,2.8,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.5,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,PentaOceanパイレーツ,pirates,警視庁イーグルス,eagles,17,7,10,W,,,若島 慎兵,,,,,,,,,,,,23.0,61.0,2.652,0.0,25.0,,3.0,27.0,9.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,43.0,21.5,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,PentaOceanパイレーツ,pirates,警視庁イーグルス,eagles,17,7,10,W,,,赤津 裕之,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,,1.0,4.0,4.0,0.0,4.0,,,,,,,,,,,,,,0.0,1.0,inf,0.0,,,,2.0,95.0,47.5,95.0,47.5,,,55.0,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,PentaOceanパイレーツ,pirates,7,17,-10,L,,,古林 大地,,,,,,,,,,,,,,,,,,1.0,18.0,18.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,PentaOceanパイレーツ,pirates,7,17,-10,L,,,恒吉 幸紀,,,,,,,,,,,,,,,,,,3.0,18.0,6.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,2.0,18.0,9.0,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,PentaOceanパイレーツ,pirates,7,17,-10,L,,,井上 武志,,,,,,,,,,,,,,,,,,1.0,7.0,7.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,PentaOceanパイレーツ,pirates,警視庁イーグルス,eagles,17,7,10,W,,,高橋 啓,,,,,,,,,,,,,,,,,,1.0,32.0,32.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,PentaOceanパイレーツ,pirates,警視庁イーグルス,eagles,17,7,10,W,,,森岡 優,,,,,,,,,,,,,,,,,,2.0,30.0,15.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,PentaOceanパイレーツ,pirates,警視庁イーグルス,eagles,17,7,10,W,,,炭谷 有亮,,,,,,,,,,,,,,,,,,2.0,23.0,11.5,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,PentaOceanパイレーツ,pirates,警視庁イーグルス,eagles,17,7,10,W,,,田上 将太朗,,,,,,,,,,,,,,,,,,1.0,24.0,24.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,PentaOceanパイレーツ,pirates,警視庁イーグルス,eagles,17,7,10,W,,,野村 拓太郎,,,,,,,,,,,,,,,,,,3.0,31.0,10.333333333333334,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,PentaOceanパイレーツ,pirates,7,17,-10,L,,,石川 圭太,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,38.0,38.0,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,PentaOceanパイレーツ,pirates,7,17,-10,L,,,中野 弘毅,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,PentaOceanパイレーツ,pirates,7,17,-10,L,,,大竹 祐輝,,,,,,,,,,,,,,,,,,,,,,,,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,PentaOceanパイレーツ,pirates,7,17,-10,L,,,佐藤 康介,,,,,,,,,,,,,,,,,,,,,,,,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,PentaOceanパイレーツ,pirates,7,17,-10,L,,,塩崎 直也,,,,,,,,,,,,,,,,,,,,,,,,5,,,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,PentaOceanパイレーツ,pirates,7,17,-10,L,,,小須田 智久,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2019年10月27日 17:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,PentaOceanパイレーツ,pirates,7,17,-10,L,,,永井 誠,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0,0,,,1,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
