game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,ノジマ相模原ライズ,rise,エレコム神戸ファイニーズ,elecom,20,14,6,W,,,KURT PALANDECH,21.0,34.0,0.6176,172.0,5.059,1,,32.0,,,,4.0,26.0,6.5,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,エレコム神戸ファイニーズ,elecom,ノジマ相模原ライズ,rise,14,20,-6,L,,,入佐 一輝,1.0,2.0,0.5,23.0,11.5,0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,エレコム神戸ファイニーズ,elecom,ノジマ相模原ライズ,rise,14,20,-6,L,,,Cody Sokol,12.0,23.0,0.5217,127.0,5.522,2,,36.0,,,,6.0,11.0,1.833,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,ノジマ相模原ライズ,rise,エレコム神戸ファイニーズ,elecom,20,14,6,W,,,若島 慎兵,,,,,,,,,,,,1.0,3.0,3.0,0.0,3.0,,1.0,7.0,7.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,ノジマ相模原ライズ,rise,エレコム神戸ファイニーズ,elecom,20,14,6,W,,,吉田 光輝,,,,,,,,,,,,25.0,83.0,3.32,1.0,21.0,,3.0,11.0,3.6666666666666665,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,エレコム神戸ファイニーズ,elecom,ノジマ相模原ライズ,rise,14,20,-6,L,,,内田 大喜,,,,,,,,,,,,1.0,3.0,3.0,0.0,3.0,,1.0,9.0,9.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,エレコム神戸ファイニーズ,elecom,ノジマ相模原ライズ,rise,14,20,-6,L,,,小田 康平,,,,,,,,,,,,1.0,10.0,10.0,0.0,10.0,,3.0,17.0,5.666666666666667,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,,,,,,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,エレコム神戸ファイニーズ,elecom,ノジマ相模原ライズ,rise,14,20,-6,L,,,Alfonso Onunwor,,,,,,,,,,,,2.0,-6.0,-3.0,0.0,0.0,,4.0,41.0,10.25,0.0,23.0,,1,1,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,3.0,30.0,10.0,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,エレコム神戸ファイニーズ,elecom,ノジマ相模原ライズ,rise,14,20,-6,L,,,白神 有貴,,,,,,,,,,,,3.0,3.0,1.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,エレコム神戸ファイニーズ,elecom,ノジマ相模原ライズ,rise,14,20,-6,L,,,秋元 ミンジェ,,,,,,,,,,,,4.0,11.0,2.75,0.0,7.0,,1.0,36.0,36.0,1.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,ノジマ相模原ライズ,rise,エレコム神戸ファイニーズ,elecom,20,14,6,W,,,阿部 快斗,,,,,,,,,,,,,,,,,,2.0,34.0,17.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,ノジマ相模原ライズ,rise,エレコム神戸ファイニーズ,elecom,20,14,6,W,,,西川 大地,,,,,,,,,,,,,,,,,,3.0,20.0,6.666666666666667,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,ノジマ相模原ライズ,rise,エレコム神戸ファイニーズ,elecom,20,14,6,W,,,出島 崇秀,,,,,,,,,,,,,,,,,,2.0,18.0,9.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,ノジマ相模原ライズ,rise,エレコム神戸ファイニーズ,elecom,20,14,6,W,,,伊藤 雅恭,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,3.0,,,,,,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,ノジマ相模原ライズ,rise,エレコム神戸ファイニーズ,elecom,20,14,6,W,,,定成 吉輝,,,,,,,,,,,,,,,,,,2.0,24.0,12.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,ノジマ相模原ライズ,rise,エレコム神戸ファイニーズ,elecom,20,14,6,W,,,小坂 恒介,,,,,,,,,,,,,,,,,,1.0,8.0,8.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,ノジマ相模原ライズ,rise,エレコム神戸ファイニーズ,elecom,20,14,6,W,,,八木 雄平,,,,,,,,,,,,,,,,,,5.0,44.0,8.8,1.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,ノジマ相模原ライズ,rise,エレコム神戸ファイニーズ,elecom,20,14,6,W,,,明松 大雅,,,,,,,,,,,,,,,,,,1.0,5.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,エレコム神戸ファイニーズ,elecom,ノジマ相模原ライズ,rise,14,20,-6,L,,,近藤 天晴,,,,,,,,,,,,,,,,,,1.0,18.0,18.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,エレコム神戸ファイニーズ,elecom,ノジマ相模原ライズ,rise,14,20,-6,L,,,辻本 祐樹,,,,,,,,,,,,,,,,,,2.0,18.0,9.0,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,エレコム神戸ファイニーズ,elecom,ノジマ相模原ライズ,rise,14,20,-6,L,,,川瀬 拓哉,,,,,,,,,,,,,,,,,,1.0,11.0,11.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15884,2021年10月17日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,ノジマ相模原ライズ,rise,エレコム神戸ファイニーズ,elecom,20,14,6,W,,,佐久間 徹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,15.0,,
