game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
9074,2020年11月14日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,富士フイルム海老名 Minerva AFC,minervaafc,0,14,-14,L,,,山形　周平,1.0,1.0,1.0,5.0,5.0,0.0,,5.0,,,,7.0,21.0,3.0,0.0,5.0,,,,,,,,1,0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,2020年11月14日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,富士フイルム海老名 Minerva AFC,minervaafc,0,14,-14,L,,,時崎　達弘,16.0,27.0,0.5926,82.0,3.037,0.0,,17.0,,,,13.0,75.0,5.769,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,78.0,39.0,57.0,28.5,,,43.0,,,,,,,,,,
9074,2020年11月14日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,BULLSフットボールクラブ,bulls,14,0,14,W,,,高橋 遼平,1.0,2.0,0.5,0.0,0.0,0.0,,0.0,,,,4.0,21.0,5.25,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,2020年11月14日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,BULLSフットボールクラブ,bulls,14,0,14,W,,,鈴木 貴史,5.0,10.0,0.5,87.0,8.7,0.0,,33.0,,,,1.0,-8.0,-8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,2020年11月14日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,富士フイルム海老名 Minerva AFC,minervaafc,0,14,-14,L,,,井上 耀介,,,,,,,,,,,,8.0,45.0,5.625,0.0,17.0,,2.0,-7.0,-3.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,2020年11月14日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,富士フイルム海老名 Minerva AFC,minervaafc,0,14,-14,L,,,八代 周,,,,,,,,,,,,5.0,28.0,5.6,0.0,11.0,,1.0,7.0,7.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.0,6.5,,,3.0,73.0,24.333,,
9074,2020年11月14日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,BULLSフットボールクラブ,bulls,14,0,14,W,,,廣澤 達也,,,,,,,,,,,,15.0,91.0,6.067,1.0,32.0,,,,,,,,1,1,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,32.0,16.0,,,1.0,38.0,38.0,,
9074,2020年11月14日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,BULLSフットボールクラブ,bulls,14,0,14,W,,,桑原 司,,,,,,,,,,,,1.0,25.0,25.0,1.0,25.0,,3.0,68.0,22.666666666666668,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,2020年11月14日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,BULLSフットボールクラブ,bulls,14,0,14,W,,,井ノ元 哲也,,,,,,,,,,,,2.0,7.0,3.5,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,2020年11月14日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,BULLSフットボールクラブ,bulls,14,0,14,W,,,堀 大機,,,,,,,,,,,,2.0,13.0,6.5,0.0,9.0,,,,,,,,1,1,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,2020年11月14日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,富士フイルム海老名 Minerva AFC,minervaafc,0,14,-14,L,,,黒木 優人,,,,,,,,,,,,,,,,,,5.0,26.0,5.2,0.0,17.0,,1,1,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,2020年11月14日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,富士フイルム海老名 Minerva AFC,minervaafc,0,14,-14,L,,,菊地 駿介,,,,,,,,,,,,,,,,,,1.0,7.0,7.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,2020年11月14日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,富士フイルム海老名 Minerva AFC,minervaafc,0,14,-14,L,,,藤倉　奎悟,,,,,,,,,,,,,,,,,,2.0,8.0,4.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,2020年11月14日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,富士フイルム海老名 Minerva AFC,minervaafc,0,14,-14,L,,,金森　寛隼,,,,,,,,,,,,,,,,,,2.0,27.0,13.5,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,2020年11月14日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,富士フイルム海老名 Minerva AFC,minervaafc,0,14,-14,L,,,冨岡 航,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,4.0,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,2020年11月14日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,富士フイルム海老名 Minerva AFC,minervaafc,0,14,-14,L,,,大西 悠斗,,,,,,,,,,,,,,,,,,2.0,15.0,7.5,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,2020年11月14日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,富士フイルム海老名 Minerva AFC,minervaafc,0,14,-14,L,,,島田 昴志,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
