game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
198,2019年10月26日 12:30:00,@富士通スタジアム川崎＊下がホームチーム,電通キャタピラーズ,dentsu,富士フイルム海老名 Minerva AFC,minervaafc,19,13,6,W,,,多川 哲史,9.0,17.0,0.5294,152.0,8.941,2,,49.0,,,,11.0,34.0,3.091,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2019年10月26日 12:30:00,@富士通スタジアム川崎＊下がホームチーム,電通キャタピラーズ,dentsu,富士フイルム海老名 Minerva AFC,minervaafc,19,13,6,W,,,坂梨 陽木,4.0,5.0,0.8,11.0,2.2,0,,7.0,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2019年10月26日 12:30:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,電通キャタピラーズ,dentsu,13,19,-6,L,,,高橋 遼平,1.0,9.0,0.1111,9.0,1.0,0,,9.0,,,,2.0,10.0,5.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2019年10月26日 12:30:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,電通キャタピラーズ,dentsu,13,19,-6,L,,,鈴木 貴史,6.0,14.0,0.4286,80.0,5.714,0,,29.0,,,,10.0,42.0,4.2,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2019年10月26日 12:30:00,@富士通スタジアム川崎＊下がホームチーム,電通キャタピラーズ,dentsu,富士フイルム海老名 Minerva AFC,minervaafc,19,13,6,W,,,高松 祥生,,,,,,,,,,,,2.0,-2.0,-1.0,0.0,1.0,,2.0,31.0,15.5,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,7.0,,
198,2019年10月26日 12:30:00,@富士通スタジアム川崎＊下がホームチーム,電通キャタピラーズ,dentsu,富士フイルム海老名 Minerva AFC,minervaafc,19,13,6,W,,,草野 佑介,,,,,,,,,,,,4.0,15.0,3.75,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2019年10月26日 12:30:00,@富士通スタジアム川崎＊下がホームチーム,電通キャタピラーズ,dentsu,富士フイルム海老名 Minerva AFC,minervaafc,19,13,6,W,,,片岡 遼也,,,,,,,,,,,,4.0,0.0,0.0,0.0,4.0,,1.0,5.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2019年10月26日 12:30:00,@富士通スタジアム川崎＊下がホームチーム,電通キャタピラーズ,dentsu,富士フイルム海老名 Minerva AFC,minervaafc,19,13,6,W,,,吉光 太郎,,,,,,,,,,,,5.0,41.0,8.2,0.0,18.0,,,,,,,,1,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,17.0,,
198,2019年10月26日 12:30:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,電通キャタピラーズ,dentsu,13,19,-6,L,,,政所 崇明,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2019年10月26日 12:30:00,@富士通スタジアム川崎＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,電通キャタピラーズ,dentsu,13,19,-6,L,,,中川 雄太,,,,,,,,,,,,1.0,5.0,5.0,0.0,5.0,,1.0,9.0,9.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
