game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
28153,2022年05月21日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,エレコム神戸ファイニーズ,elecom,パナソニック インパルス,impulse,7,28,-21,L,,,入佐 一輝,11.0,24.0,0.4583,94.0,3.917,0,,16.0,,,,5.0,8.0,1.6,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28153,2022年05月21日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,エレコム神戸ファイニーズ,elecom,パナソニック インパルス,impulse,7,28,-21,L,,,山口 真輝,4.0,4.0,1.0,21.0,5.25,0,,7.0,,,,3.0,-3.0,-1.0,0.0,5.0,,,,,,,,1,0,,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28153,2022年05月21日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,パナソニック インパルス,impulse,エレコム神戸ファイニーズ,elecom,28,7,21,W,,,石内 卓也,9.0,18.0,0.5,98.0,5.444,1,,44.0,,,,3.0,3.0,1.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28153,2022年05月21日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,パナソニック インパルス,impulse,エレコム神戸ファイニーズ,elecom,28,7,21,W,,,荒木 優也,12.0,14.0,0.8571,255.0,18.214,2,,48.0,,,,3.0,2.0,0.667,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28153,2022年05月21日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,エレコム神戸ファイニーズ,elecom,パナソニック インパルス,impulse,7,28,-21,L,,,藤井 雄平,,,,,,,,,,,,6.0,9.0,1.5,0.0,10.0,,1.0,10.0,10.0,0.0,10.0,,1,1,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28153,2022年05月21日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,エレコム神戸ファイニーズ,elecom,パナソニック インパルス,impulse,7,28,-21,L,,,前田 公昭,,,,,,,,,,,,3.0,-1.0,-0.333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28153,2022年05月21日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,エレコム神戸ファイニーズ,elecom,パナソニック インパルス,impulse,7,28,-21,L,,,平 浩希,,,,,,,,,,,,1.0,7.0,7.0,0.0,7.0,,1.0,3.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28153,2022年05月21日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,エレコム神戸ファイニーズ,elecom,パナソニック インパルス,impulse,7,28,-21,L,,,秋元 ミンジェ,,,,,,,,,,,,20.0,51.0,2.55,0.0,6.0,,2.0,10.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28153,2022年05月21日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,パナソニック インパルス,impulse,エレコム神戸ファイニーズ,elecom,28,7,21,W,,,ミッチェル ビクター ジャモ—,,,,,,,,,,,,5.0,28.0,5.6,0.0,20.0,,3.0,56.0,18.666666666666668,0.0,44.0,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
28153,2022年05月21日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,パナソニック インパルス,impulse,エレコム神戸ファイニーズ,elecom,28,7,21,W,,,牧田 圭祐,,,,,,,,,,,,5.0,27.0,5.4,1.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
