game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
30912,2022年10月22日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,38,7,31,W,,,野沢 研,2.0,6.0,0.3333,35.0,5.833,0,,19.0,,,,2.0,6.0,3.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30912,2022年10月22日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,38,7,31,W,,,高木 翼,16.0,20.0,0.8,274.0,13.7,2,,68.0,,,,2.0,2.0,1.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30912,2022年10月22日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,エレコム神戸ファイニーズ,elecom,富士通フロンティアーズ,fujitsu,7,38,-31,L,,,David Pindell,18.0,33.0,0.5455,149.0,4.515,1,,19.0,,,,17.0,4.0,0.235,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30912,2022年10月22日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,38,7,31,W,,,トラショーン ニクソン,,,,,,,,,,,,7.0,74.0,10.571,2.0,25.0,,3.0,20.0,6.666666666666667,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30912,2022年10月22日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,38,7,31,W,,,サマジー グラント,,,,,,,,,,,,2.0,7.0,3.5,0.0,16.0,,3.0,61.0,20.333333333333332,1.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30912,2022年10月22日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,38,7,31,W,,,三宅 昂輝,,,,,,,,,,,,5.0,31.0,6.2,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,28.0,28.0,,
30912,2022年10月22日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,38,7,31,W,,,香川 将成,,,,,,,,,,,,4.0,18.0,4.5,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30912,2022年10月22日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,38,7,31,W,,,高口 和起,,,,,,,,,,,,1.0,7.0,7.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30912,2022年10月22日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,エレコム神戸ファイニーズ,elecom,富士通フロンティアーズ,fujitsu,7,38,-31,L,,,白神 有貴,,,,,,,,,,,,3.0,7.0,2.333,0.0,4.0,,2.0,-5.0,-2.5,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30912,2022年10月22日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,38,7,31,W,,,小梶 恭平,,,,,,,,,,,,,,,,,,5.0,113.0,22.6,1.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
