game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,ロバート アール ジョンソンⅡ,,,,,,,,,,,,,,,,,,6.0,90.0,15.0,2.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,平 大地,,,,,,,,,,,,,,,,,,2.0,16.0,8.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,森田 慧祐,,,,,,,,,,,,,,,,,,1.0,19.0,19.0,0.0,19.0,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,安在 航平,,,,,,,,,,,,,,,,,,2.0,31.0,15.5,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,今 惠史,,,,,,,,,,,,,,,,,,2.0,7.0,3.5,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,田畑 宏一郎,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,川口 陽生,,,,,,,,,,,,,,,,,,3.0,25.0,8.333333333333334,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,アサヒ飲料クラブチャレンジャーズ,challengers,7,52,-45,L,,,添島 直希,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,アサヒ飲料クラブチャレンジャーズ,challengers,7,52,-45,L,,,峰木 佑太,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,アサヒ飲料クラブチャレンジャーズ,challengers,7,52,-45,L,,,浅野 貴也,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,アサヒ飲料クラブチャレンジャーズ,challengers,7,52,-45,L,,,谷田 尚裕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,アサヒ飲料クラブチャレンジャーズ,challengers,7,52,-45,L,,,若森 雅生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,4.0,65.0,16.25,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,アサヒ飲料クラブチャレンジャーズ,challengers,7,52,-45,L,,,山口 悟志,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,アサヒ飲料クラブチャレンジャーズ,challengers,7,52,-45,L,,,三分一 良輔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,アサヒ飲料クラブチャレンジャーズ,challengers,7,52,-45,L,,,林 亮太朗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,アサヒ飲料クラブチャレンジャーズ,challengers,7,52,-45,L,,,山田 智彦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,アサヒ飲料クラブチャレンジャーズ,challengers,7,52,-45,L,,,田口 凌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,アサヒ飲料クラブチャレンジャーズ,challengers,7,52,-45,L,,,佐野 昂志,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,アサヒ飲料クラブチャレンジャーズ,challengers,7,52,-45,L,,,北川 大祐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,三谷 和也,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,大江 健士郎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,谷原 和博,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,熊田 瑛介,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,村上 順哉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,深堀 遼太郎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,丸尾 玲寿里,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,藤原 駿作,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,清本 壮志,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,仁井本 昌巳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,片山 凌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,萱嶋 峻平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,林田 征大,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,山本 拓也,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,加藤 拓海,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,29.0,,,,,,,,,,,,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,アサヒ飲料クラブチャレンジャーズ,challengers,7,52,-45,L,,,真置 林現,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,254.0,36.286,251.0,35.857,,,78.0,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,西岡 慎太朗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,147.0,36.75,132.0,33.0,,,54.0,,,,,,,,,,
193,2019年10月13日 11:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,名古屋サイクロンズ,nagoya,52,7,45,W,,,ブライソン ブリス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,2.0,114.0,57.0,,
