game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オール三菱ライオンズ,hel-lions,オービックシーガルズ,obic,16,48,-32,L,,,斎藤 圭,5.0,8.0,0.625,46.0,5.75,0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オール三菱ライオンズ,hel-lions,オービックシーガルズ,obic,16,48,-32,L,,,谷口 翔真,2.0,5.0,0.4,24.0,4.8,1,,18.0,,,,4.0,3.0,0.75,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,113.0,37.667,107.0,35.667,,,41.0,,,,,,,,,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オール三菱ライオンズ,hel-lions,オービックシーガルズ,obic,16,48,-32,L,,,笹木 雄太,8.0,10.0,0.8,60.0,6.0,1,,18.0,,,,3.0,-3.0,-1.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オービックシーガルズ,obic,オール三菱ライオンズ,hel-lions,48,16,32,W,,,菅原 俊,11.0,17.0,0.6471,186.0,10.941,1,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オービックシーガルズ,obic,オール三菱ライオンズ,hel-lions,48,16,32,W,,,荒木 裕一朗,6.0,7.0,0.8571,71.0,10.143,1,,23.0,,,,1.0,-10.0,-10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,34.0,34.0,34.0,34.0,,,34.0,,,,,,,,,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オール三菱ライオンズ,hel-lions,オービックシーガルズ,obic,16,48,-32,L,,,吉田 幸祐,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,,1.0,11.0,11.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オール三菱ライオンズ,hel-lions,オービックシーガルズ,obic,16,48,-32,L,,,萩原 誠人,,,,,,,,,,,,1.0,4.0,4.0,0.0,4.0,,2.0,29.0,14.5,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オール三菱ライオンズ,hel-lions,オービックシーガルズ,obic,16,48,-32,L,,,野田 篤生,,,,,,,,,,,,7.0,6.0,0.857,0.0,4.0,,2.0,15.0,7.5,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,131.0,16.375,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オール三菱ライオンズ,hel-lions,オービックシーガルズ,obic,16,48,-32,L,,,藤田 大輝,,,,,,,,,,,,7.0,8.0,1.143,0.0,6.0,,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オール三菱ライオンズ,hel-lions,オービックシーガルズ,obic,16,48,-32,L,,,鈴木 康裕,,,,,,,,,,,,7.0,12.0,1.714,0.0,7.0,,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オービックシーガルズ,obic,オール三菱ライオンズ,hel-lions,48,16,32,W,,,池井 勇輝,,,,,,,,,,,,1.0,21.0,21.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オービックシーガルズ,obic,オール三菱ライオンズ,hel-lions,48,16,32,W,,,地村 知樹,,,,,,,,,,,,8.0,98.0,12.25,1.0,31.0,,2.0,-1.0,-0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オービックシーガルズ,obic,オール三菱ライオンズ,hel-lions,48,16,32,W,,,望月 麻樹,,,,,,,,,,,,7.0,21.0,3.0,1.0,9.0,,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オービックシーガルズ,obic,オール三菱ライオンズ,hel-lions,48,16,32,W,,,成瀬 圭汰,,,,,,,,,,,,6.0,66.0,11.0,2.0,37.0,,1.0,23.0,23.0,0.0,23.0,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オール三菱ライオンズ,hel-lions,オービックシーガルズ,obic,16,48,-32,L,,,佐伯 龍之介,,,,,,,,,,,,,,,,,,2.0,27.0,13.5,2.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オール三菱ライオンズ,hel-lions,オービックシーガルズ,obic,16,48,-32,L,,,多田 明憲,,,,,,,,,,,,,,,,,,2.0,15.0,7.5,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オール三菱ライオンズ,hel-lions,オービックシーガルズ,obic,16,48,-32,L,,,田島 広大,,,,,,,,,,,,,,,,,,3.0,31.0,10.333333333333334,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オービックシーガルズ,obic,オール三菱ライオンズ,hel-lions,48,16,32,W,,,高木 翔野,,,,,,,,,,,,,,,,,,2.0,3.0,1.5,0.0,3.0,,1,1,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オービックシーガルズ,obic,オール三菱ライオンズ,hel-lions,48,16,32,W,,,前田 眞郷,,,,,,,,,,,,,,,,,,2.0,37.0,18.5,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オービックシーガルズ,obic,オール三菱ライオンズ,hel-lions,48,16,32,W,,,木下 典明,,,,,,,,,,,,,,,,,,2.0,30.0,15.0,1.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,16.0,,,1.0,16.0,16.0,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オービックシーガルズ,obic,オール三菱ライオンズ,hel-lions,48,16,32,W,,,河本 航太朗,,,,,,,,,,,,,,,,,,1.0,17.0,17.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,
144,2019年08月25日 17:00:00,@富士通スタジアム川崎＊下がホームチーム,オービックシーガルズ,obic,オール三菱ライオンズ,hel-lions,48,16,32,W,,,水野 太郎,,,,,,,,,,,,,,,,,,2.0,22.0,11.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
