game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
15917,2021年09月26日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,警視庁イーグルス,eagles,アサヒビールシルバースター,silver,0,20,-20,L,,,染谷 大空,10.0,14.0,0.7143,48.0,3.429,0,,10.0,,,,3.0,18.0,6.0,0.0,13.0,,,,,,,,1,0,,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15917,2021年09月26日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,警視庁イーグルス,eagles,アサヒビールシルバースター,silver,0,20,-20,L,,,中山 勝,1.0,3.0,0.3333,14.0,4.667,0,,14.0,,,,5.0,-16.0,-3.2,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15917,2021年09月26日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,警視庁イーグルス,eagles,アサヒビールシルバースター,silver,0,20,-20,L,,,齋藤 詩伸,1.0,10.0,0.1,11.0,1.1,0,,11.0,,,,5.0,2.0,0.4,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15917,2021年09月26日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,警視庁イーグルス,eagles,アサヒビールシルバースター,silver,0,20,-20,L,,,佐藤 宏也,0.0,1.0,0.0,0.0,0.0,0,,0.0,,,,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15917,2021年09月26日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,アサヒビールシルバースター,silver,警視庁イーグルス,eagles,20,0,20,W,,,田中 大輔,18.0,24.0,0.75,140.0,5.833,1,,28.0,,,,4.0,30.0,7.5,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15917,2021年09月26日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,警視庁イーグルス,eagles,アサヒビールシルバースター,silver,0,20,-20,L,,,大塚 諒,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,2.0,13.0,6.5,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15917,2021年09月26日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,警視庁イーグルス,eagles,アサヒビールシルバースター,silver,0,20,-20,L,,,富澤 友貴,,,,,,,,,,,,6.0,16.0,2.667,0.0,6.0,,1.0,3.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15917,2021年09月26日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,警視庁イーグルス,eagles,アサヒビールシルバースター,silver,0,20,-20,L,,,平林 岳,,,,,,,,,,,,1.0,-5.0,-5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15917,2021年09月26日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,警視庁イーグルス,eagles,アサヒビールシルバースター,silver,0,20,-20,L,,,伊藤 碧,,,,,,,,,,,,3.0,18.0,6.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15917,2021年09月26日 14:00:00,@富士通スタジアム川崎＊下がホームチーム,警視庁イーグルス,eagles,アサヒビールシルバースター,silver,0,20,-20,L,,,中嶋 純平,,,,,,,,,,,,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
