game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,富士フイルム海老名 Minerva AFC,minervaafc,21,16,5,W,,,染谷 大空,2.0,2.0,1.0,8.0,4.0,0,,5.0,,,,1.0,10.0,10.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,富士フイルム海老名 Minerva AFC,minervaafc,21,16,5,W,,,齋藤 詩伸,20.0,29.0,0.6897,217.0,7.483,1,,26.0,,,,5.0,31.0,6.2,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,警視庁イーグルス,eagles,16,21,-5,L,,,鈴木 貴史,19.0,33.0,0.5758,230.0,6.97,1,,29.0,,,,3.0,-3.0,-1.0,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,富士フイルム海老名 Minerva AFC,minervaafc,21,16,5,W,,,富澤 友貴,,,,,,,,,,,,3.0,3.0,1.0,0.0,6.0,,2.0,15.0,7.5,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,32.0,10.667,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,富士フイルム海老名 Minerva AFC,minervaafc,21,16,5,W,,,宮原 亮太,,,,,,,,,,,,3.0,16.0,5.333,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,富士フイルム海老名 Minerva AFC,minervaafc,21,16,5,W,,,平林 岳,,,,,,,,,,,,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,富士フイルム海老名 Minerva AFC,minervaafc,21,16,5,W,,,伊藤 碧,,,,,,,,,,,,6.0,7.0,1.167,0.0,3.0,,1.0,6.0,6.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,富士フイルム海老名 Minerva AFC,minervaafc,21,16,5,W,,,中嶋 純平,,,,,,,,,,,,5.0,19.0,3.8,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,富士フイルム海老名 Minerva AFC,minervaafc,21,16,5,W,,,永長 健也,,,,,,,,,,,,1.0,-1.0,-1.0,0.0,0.0,,,,,,,,0.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,警視庁イーグルス,eagles,16,21,-5,L,,,堀 大機,,,,,,,,,,,,1.0,6.0,6.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,警視庁イーグルス,eagles,16,21,-5,L,,,安達 絹心,,,,,,,,,,,,5.0,71.0,14.2,0.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,18.0,18.0,13.0,13.0,,,18.0,,,,,,1.0,17.0,17.0,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,警視庁イーグルス,eagles,16,21,-5,L,,,廣澤 達也,,,,,,,,,,,,2.0,2.0,1.0,0.0,2.0,,1.0,3.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,警視庁イーグルス,eagles,16,21,-5,L,,,山田 大葵,,,,,,,,,,,,2.0,11.0,5.5,0.0,7.0,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,警視庁イーグルス,eagles,16,21,-5,L,,,井岡 淳,,,,,,,,,,,,2.0,4.0,2.0,0.0,3.0,,2.0,-1.0,-0.5,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,富士フイルム海老名 Minerva AFC,minervaafc,21,16,5,W,,,大塚 諒,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,富士フイルム海老名 Minerva AFC,minervaafc,21,16,5,W,,,桑原 陸,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,3.0,116.0,38.667,81.0,27.0,,,45.0,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,富士フイルム海老名 Minerva AFC,minervaafc,21,16,5,W,,,恒吉 幸紀,,,,,,,,,,,,,,,,,,9.0,96.0,10.666666666666666,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-8.0,-8.0,,,1.0,40.0,40.0,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,富士フイルム海老名 Minerva AFC,minervaafc,21,16,5,W,,,山下 貴也,,,,,,,,,,,,,,,,,,4.0,55.0,13.75,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,富士フイルム海老名 Minerva AFC,minervaafc,21,16,5,W,,,清水 翔太,,,,,,,,,,,,,,,,,,3.0,42.0,14.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,富士フイルム海老名 Minerva AFC,minervaafc,21,16,5,W,,,小林 雅之,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,警視庁イーグルス,eagles,16,21,-5,L,,,別府 紘行,,,,,,,,,,,,,,,,,,6.0,56.0,9.333333333333334,1.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35.0,35.0,,,2.0,42.0,21.0,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,警視庁イーグルス,eagles,16,21,-5,L,,,和田 優輝,,,,,,,,,,,,,,,,,,1.0,16.0,16.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,警視庁イーグルス,eagles,16,21,-5,L,,,桑原 司,,,,,,,,,,,,,,,,,,7.0,107.0,15.285714285714286,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,富士フイルム海老名 Minerva AFC,minervaafc,警視庁イーグルス,eagles,16,21,-5,L,,,河津 俊介,,,,,,,,,,,,,,,,,,2.0,49.0,24.5,0.0,29.0,,,,,,,,,,,,,,1.0,1.0,1.0,26.0,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,富士フイルム海老名 Minerva AFC,minervaafc,21,16,5,W,,,税所 琢磨,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,富士フイルム海老名 Minerva AFC,minervaafc,21,16,5,W,,,石川 圭太,,,,,,,,,,,,,,,,,,,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,富士フイルム海老名 Minerva AFC,minervaafc,21,16,5,W,,,中野 弘毅,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2021年11月07日 11:00:00,@横浜スタジアム＊下がホームチーム,警視庁イーグルス,eagles,富士フイルム海老名 Minerva AFC,minervaafc,21,16,5,W,,,大竹 祐輝,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,5.0,,,,,,,
