game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,中村 輝晃クラーク,,,,,,,,,,,,,,,,,,5.0,62.0,12.4,0.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,松井 理己,,,,,,,,,,,,,,,,,,2.0,36.0,18.0,1.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,森田 恭平,,,,,,,,,,,,,,,,,,3.0,18.0,6.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,水野 悠司,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,27,45,-18,L,,,秋山 雅洋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,27,45,-18,L,,,武田 航,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,27,45,-18,L,,,飾磨 佳和,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,27,45,-18,L,,,ディビッド  モトゥ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,27,45,-18,L,,,小原 啓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,27,45,-18,L,,,齋藤 健太,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,27,45,-18,L,,,カールトン ジョーンズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,27,45,-18,L,,,ジョシュア コックス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,27,45,-18,L,,,辻 篤志,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,27,45,-18,L,,,牧田 圭祐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,27,45,-18,L,,,ワイズマン モーゼス海人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,27,45,-18,L,,,林 直輝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,27,45,-18,L,,,大野 莞爾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,27,45,-18,L,,,有村 雄也,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,27,45,-18,L,,,エアロンジェイソン アーナー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,佐藤 健太,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,宜本 慎平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,藤田 篤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,小椋 拓海,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,奥田 凌大,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,石井 悠貴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,高口 和起,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,樋田 祥一,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,竹内 修平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,アルリワン アディヤミ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,趙 翔来,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,鈴木 將一郎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,山岸 明生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,髙橋 孝綺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,山崎 奨悟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,柴田 源太,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,高谷 亮太,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,南 奎光,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,パナソニック インパルス,impulse,富士通フロンティアーズ,fujitsu,27,45,-18,L,,,佐伯 眞太郎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,inf,0.0,,,,6.0,226.0,37.667,215.0,35.833,,,48.0,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,西村 豪哲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,24.0,,,,,,,,,,,,,,,,,,,,,
146,2019年09月07日 15:00:00,@富士通スタジアム川崎＊下がホームチーム,富士通フロンティアーズ,fujitsu,パナソニック インパルス,impulse,45,27,18,W,,,吉田 元紀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,275.0,45.833,273.0,45.5,,,70.0,,,,,,,,,,
