game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
30937,2022年10月15日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,警視庁イーグルス,eagles,名古屋サイクロンズ,nagoya,17,6,11,W,,,桑原 陸,1.0,1.0,1.0,14.0,14.0,0,,14.0,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,4.0,135.0,33.75,134.0,33.5,,,51.0,,,,,,,,,,
30937,2022年10月15日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,警視庁イーグルス,eagles,名古屋サイクロンズ,nagoya,17,6,11,W,,,齋藤 詩伸,10.0,19.0,0.5263,147.0,7.737,0,,52.0,,,,9.0,12.0,1.333,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30937,2022年10月15日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,警視庁イーグルス,eagles,6,17,-11,L,,,神谷 壮哉,15.0,19.0,0.7895,136.0,7.158,1,,28.0,,,,3.0,10.0,3.333,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30937,2022年10月15日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,警視庁イーグルス,eagles,6,17,-11,L,,,橋本 創生,0.0,2.0,0.0,0.0,0.0,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30937,2022年10月15日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,警視庁イーグルス,eagles,名古屋サイクロンズ,nagoya,17,6,11,W,,,金子 俊章,,,,,,,,,,,,7.0,22.0,3.143,0.0,9.0,,,,,,,,,,,,,,1.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30937,2022年10月15日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,警視庁イーグルス,eagles,名古屋サイクロンズ,nagoya,17,6,11,W,,,富澤 友貴,,,,,,,,,,,,8.0,48.0,6.0,1.0,14.0,,2.0,18.0,9.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,16.0,,
30937,2022年10月15日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,警視庁イーグルス,eagles,名古屋サイクロンズ,nagoya,17,6,11,W,,,伊藤 碧,,,,,,,,,,,,11.0,37.0,3.364,0.0,10.0,,1.0,3.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30937,2022年10月15日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,警視庁イーグルス,eagles,名古屋サイクロンズ,nagoya,17,6,11,W,,,梅野 敬聖,,,,,,,,,,,,1.0,-1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30937,2022年10月15日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,警視庁イーグルス,eagles,6,17,-11,L,,,秀島 庸介,,,,,,,,,,,,1.0,3.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30937,2022年10月15日 12:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,警視庁イーグルス,eagles,6,17,-11,L,,,藤田 陸,,,,,,,,,,,,1.0,-5.0,-5.0,0.0,0.0,,1.0,8.0,8.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,63.0,21.0,,
