game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
30908,2022年10月09日 12:00:00,@神戸市王子スタジアム＊下がホームチーム,アサヒビールシルバースター,silver,パナソニック インパルス,impulse,0,68,-68,L,,,安藤 和馬,0.0,2.0,0.0,0.0,0.0,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,270.0,33.75,251.0,31.375,,,45.0,,,,,,,,,,
30908,2022年10月09日 12:00:00,@神戸市王子スタジアム＊下がホームチーム,アサヒビールシルバースター,silver,パナソニック インパルス,impulse,0,68,-68,L,,,Jimmy Laughrea,0.0,1.0,0.0,0.0,0.0,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30908,2022年10月09日 12:00:00,@神戸市王子スタジアム＊下がホームチーム,アサヒビールシルバースター,silver,パナソニック インパルス,impulse,0,68,-68,L,,,田中 大輔,5.0,14.0,0.3571,35.0,2.5,0,,22.0,,,,1.0,-11.0,-11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30908,2022年10月09日 12:00:00,@神戸市王子スタジアム＊下がホームチーム,パナソニック インパルス,impulse,アサヒビールシルバースター,silver,68,0,68,W,,,Jaylon Henderson,11.0,11.0,1.0,173.0,15.727,2,,48.0,,,,3.0,5.0,1.667,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30908,2022年10月09日 12:00:00,@神戸市王子スタジアム＊下がホームチーム,パナソニック インパルス,impulse,アサヒビールシルバースター,silver,68,0,68,W,,,石内 卓也,1.0,4.0,0.25,8.0,2.0,0,,8.0,,,,1.0,-5.0,-5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30908,2022年10月09日 12:00:00,@神戸市王子スタジアム＊下がホームチーム,パナソニック インパルス,impulse,アサヒビールシルバースター,silver,68,0,68,W,,,荒木 優也,6.0,9.0,0.6667,102.0,11.333,1,,72.0,,,,3.0,28.0,9.333,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30908,2022年10月09日 12:00:00,@神戸市王子スタジアム＊下がホームチーム,アサヒビールシルバースター,silver,パナソニック インパルス,impulse,0,68,-68,L,,,岩田 和樹,,,,,,,,,,,,3.0,5.0,1.667,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30908,2022年10月09日 12:00:00,@神戸市王子スタジアム＊下がホームチーム,アサヒビールシルバースター,silver,パナソニック インパルス,impulse,0,68,-68,L,,,川村 洋志,,,,,,,,,,,,5.0,-3.0,-0.6,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30908,2022年10月09日 12:00:00,@神戸市王子スタジアム＊下がホームチーム,アサヒビールシルバースター,silver,パナソニック インパルス,impulse,0,68,-68,L,,,山中 大輔,,,,,,,,,,,,4.0,6.0,1.5,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30908,2022年10月09日 12:00:00,@神戸市王子スタジアム＊下がホームチーム,アサヒビールシルバースター,silver,パナソニック インパルス,impulse,0,68,-68,L,,,山本 勇仁,,,,,,,,,,,,7.0,15.0,2.143,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
