game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
203,2019年10月27日 14:00:00,@舞鶴公園 平和台陸上競技場＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,アサヒ飲料クラブチャレンジャーズ,challengers,31,45,-14,L,,,ドニー キング,0.0,1.0,0.0,0.0,0.0,0,,0.0,,,,3.0,-2.0,-0.667,0.0,11.0,,4.0,96.0,24.0,2.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,80.0,16.0,,
203,2019年10月27日 14:00:00,@舞鶴公園 平和台陸上競技場＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,アサヒ飲料クラブチャレンジャーズ,challengers,31,45,-14,L,,,前田 寛二,0.0,2.0,0.0,0.0,0.0,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2019年10月27日 14:00:00,@舞鶴公園 平和台陸上競技場＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,アサヒ飲料クラブチャレンジャーズ,challengers,31,45,-14,L,,,西山 雄斗,13.0,41.0,0.3171,264.0,6.439,4,,40.0,,,,4.0,14.0,3.5,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2019年10月27日 14:00:00,@舞鶴公園 平和台陸上競技場＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,アサヒ飲料クラブチャレンジャーズ,challengers,31,45,-14,L,,,益田 健士郎,0.0,1.0,0.0,0.0,0.0,0,,0.0,,,,6.0,32.0,5.333,0.0,9.0,,1.0,6.0,6.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,6.0,,,,,,,
203,2019年10月27日 14:00:00,@舞鶴公園 平和台陸上競技場＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,otonari福岡SUNS,fukuoka-suns,45,31,14,W,,,ギャレット サフロン,18.0,27.0,0.6667,274.0,10.148,4,,50.0,,,,8.0,53.0,6.625,1.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2019年10月27日 14:00:00,@舞鶴公園 平和台陸上競技場＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,アサヒ飲料クラブチャレンジャーズ,challengers,31,45,-14,L,,,岩永 悠暉,,,,,,,,,,,,1.0,5.0,5.0,0.0,5.0,,2.0,20.0,10.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2019年10月27日 14:00:00,@舞鶴公園 平和台陸上競技場＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,アサヒ飲料クラブチャレンジャーズ,challengers,31,45,-14,L,,,小野 洋輔,,,,,,,,,,,,3.0,9.0,3.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2019年10月27日 14:00:00,@舞鶴公園 平和台陸上競技場＊下がホームチーム,otonari福岡SUNS,fukuoka-suns,アサヒ飲料クラブチャレンジャーズ,challengers,31,45,-14,L,,,ブランドン ベリー,,,,,,,,,,,,7.0,29.0,4.143,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2019年10月27日 14:00:00,@舞鶴公園 平和台陸上競技場＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,otonari福岡SUNS,fukuoka-suns,45,31,14,W,,,沖西 将弥,,,,,,,,,,,,2.0,23.0,11.5,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2019年10月27日 14:00:00,@舞鶴公園 平和台陸上競技場＊下がホームチーム,アサヒ飲料クラブチャレンジャーズ,challengers,otonari福岡SUNS,fukuoka-suns,45,31,14,W,,,手塚 健太,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.5,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,8.0,,
