game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,AFCクレーンズ,cranes,37,0,37,W,,,時崎 達弘,20.0,30.0,0.6667,259.0,8.633,4,,45.0,,,,10.0,32.0,3.2,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,AFCクレーンズ,cranes,BULLSフットボールクラブ,bulls,0,37,-37,L,,,帆足 梓,3.0,10.0,0.3,15.0,1.5,0,,6.0,,,,4.0,-2.0,-0.5,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,AFCクレーンズ,cranes,BULLSフットボールクラブ,bulls,0,37,-37,L,,,長尾 朋也,1.0,5.0,0.2,5.0,1.0,0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,AFCクレーンズ,cranes,37,0,37,W,,,山形 周平,,,,,,,,,,,,9.0,27.0,3.0,1.0,12.0,,,,,,,,1,0.0,,0.0,0.0,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,AFCクレーンズ,cranes,37,0,37,W,,,菊地 駿介,,,,,,,,,,,,1.0,5.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,AFCクレーンズ,cranes,37,0,37,W,,,井上 耀介,,,,,,,,,,,,9.0,44.0,4.889,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,AFCクレーンズ,cranes,37,0,37,W,,,砂田 帆司郎,,,,,,,,,,,,1.0,13.0,13.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,AFCクレーンズ,cranes,BULLSフットボールクラブ,bulls,0,37,-37,L,,,清水 雄介,,,,,,,,,,,,9.0,15.0,1.667,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,AFCクレーンズ,cranes,BULLSフットボールクラブ,bulls,0,37,-37,L,,,内村 優太,,,,,,,,,,,,2.0,0.0,0.0,0.0,5.0,,1.0,6.0,6.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,AFCクレーンズ,cranes,BULLSフットボールクラブ,bulls,0,37,-37,L,,,宮城 裕亮,,,,,,,,,,,,1.0,3.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,AFCクレーンズ,cranes,BULLSフットボールクラブ,bulls,0,37,-37,L,,,松岡 健人,,,,,,,,,,,,1.0,-1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,AFCクレーンズ,cranes,37,0,37,W,,,加藤 広海,,,,,,,,,,,,,,,,,,1.0,11.0,11.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,AFCクレーンズ,cranes,37,0,37,W,,,今井 伸吾,,,,,,,,,,,,,,,,,,3.0,29.0,9.666666666666666,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,AFCクレーンズ,cranes,37,0,37,W,,,金森 寛隼,,,,,,,,,,,,,,,,,,3.0,30.0,10.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,AFCクレーンズ,cranes,37,0,37,W,,,大西 悠斗,,,,,,,,,,,,,,,,,,5.0,109.0,21.8,1.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,,,1.0,14.0,14.0,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,AFCクレーンズ,cranes,37,0,37,W,,,島田 昴志,,,,,,,,,,,,,,,,,,4.0,16.0,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,AFCクレーンズ,cranes,37,0,37,W,,,柴田 遼太,,,,,,,,,,,,,,,,,,1.0,28.0,28.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,AFCクレーンズ,cranes,BULLSフットボールクラブ,bulls,0,37,-37,L,,,大渕 康裕,,,,,,,,,,,,,,,,,,1.0,5.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,AFCクレーンズ,cranes,BULLSフットボールクラブ,bulls,0,37,-37,L,,,奥野 元貴,,,,,,,,,,,,,,,,,,1.0,5.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,AFCクレーンズ,cranes,BULLSフットボールクラブ,bulls,0,37,-37,L,,,三瓶 海,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,4.0,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,AFCクレーンズ,cranes,37,0,37,W,,,後藤 生織,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,1,20,0.0,20,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,AFCクレーンズ,cranes,37,0,37,W,,,本間 将太,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,AFCクレーンズ,cranes,37,0,37,W,,,江原 良介,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,AFCクレーンズ,cranes,37,0,37,W,,,岩橋 和也,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,AFCクレーンズ,cranes,37,0,37,W,,,西坂 翔吾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,AFCクレーンズ,cranes,37,0,37,W,,,江原 圭介,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,BULLSフットボールクラブ,bulls,AFCクレーンズ,cranes,37,0,37,W,,,坪井 太郎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,AFCクレーンズ,cranes,BULLSフットボールクラブ,bulls,0,37,-37,L,,,登石 悠紀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
212,2019年12月22日 11:00:00,@富士通スタジアム川崎＊下がホームチーム,AFCクレーンズ,cranes,BULLSフットボールクラブ,bulls,0,37,-37,L,,,熊谷 健太,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
