game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,兵頭 駿介,1.0,5.0,0.2,14.0,2.8,0.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,加藤 義一,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,3.0,-1.0,-0.333,0.0,2.0,,1.0,-1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,三浦 直己,4.0,5.0,0.8,18.0,3.6,0.0,,11.0,,,,18.0,99.0,5.5,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,高木 優太朗,1.0,2.0,0.5,3.0,1.5,0.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,24.0,24.0,24.0,24.0,,,24.0,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,電通キャタピラーズ,dentsu,名古屋サイクロンズ,nagoya,17,3,14,W,,,多川 哲史,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,7.0,27.0,3.857,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,電通キャタピラーズ,dentsu,名古屋サイクロンズ,nagoya,17,3,14,W,,,柴崎 哲平,11.0,20.0,0.55,138.0,6.9,0.0,,28.0,,,,3.0,15.0,5.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,坂本 アントニーマウネディ,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,44.0,22.0,44.0,22.0,,,32.0,,,,,,1.0,24.0,24.0,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,松久 拓斗,,,,,,,,,,,,1.0,-15.0,-15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,32.0,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,井戸 康将,,,,,,,,,,,,3.0,18.0,6.0,0.0,11.0,,1.0,11.0,11.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,水野 信耶,,,,,,,,,,,,7.0,21.0,3.0,0.0,6.0,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,河上 遼,,,,,,,,,,,,3.0,27.0,9.0,0.0,17.0,,1.0,14.0,14.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,電通キャタピラーズ,dentsu,名古屋サイクロンズ,nagoya,17,3,14,W,,,廣田 祐,,,,,,,,,,,,1.0,-7.0,-7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,39.0,,,,1.0,12.0,12.0,12.0,12.0,,,12.0,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,電通キャタピラーズ,dentsu,名古屋サイクロンズ,nagoya,17,3,14,W,,,坂梨 陽木,,,,,,,,,,,,3.0,4.0,1.333,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,電通キャタピラーズ,dentsu,名古屋サイクロンズ,nagoya,17,3,14,W,,,吉光 太郎,,,,,,,,,,,,15.0,82.0,5.467,1.0,21.0,,1.0,9.0,9.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,電通キャタピラーズ,dentsu,名古屋サイクロンズ,nagoya,17,3,14,W,,,草野 佑介,,,,,,,,,,,,2.0,9.0,4.5,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,電通キャタピラーズ,dentsu,名古屋サイクロンズ,nagoya,17,3,14,W,,,片岡 遼也,,,,,,,,,,,,3.0,3.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,電通キャタピラーズ,dentsu,名古屋サイクロンズ,nagoya,17,3,14,W,,,北村 翔,,,,,,,,,,,,2.0,1.0,0.5,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,平出 敬太郎,,,,,,,,,,,,,,,,,,2.0,10.0,5.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,電通キャタピラーズ,dentsu,名古屋サイクロンズ,nagoya,17,3,14,W,,,野村 周作,,,,,,,,,,,,,,,,,,5.0,75.0,15.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,電通キャタピラーズ,dentsu,名古屋サイクロンズ,nagoya,17,3,14,W,,,佐藤 凱輝,,,,,,,,,,,,,,,,,,4.0,50.0,12.5,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,21.0,21.0,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,電通キャタピラーズ,dentsu,名古屋サイクロンズ,nagoya,17,3,14,W,,,深澤 隆一郎,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,三原 大翔,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,田口 凌,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,末吉 孝大,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,谷田 尚裕,,,,,,,,,,,,,,,,,,,,,,,,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,宮地 智博,,,,,,,,,,,,,,,,,,,,,,,,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,堀 剛大,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,山田 将史,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,岩島 宏大,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,池田 直人,,,,,,,,,,,,,,,,,,,,,,,,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,横尾 拓二,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,神谷 康治,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,2021年10月09日 16:00:00,@富士通スタジアム川崎＊下がホームチーム,名古屋サイクロンズ,nagoya,電通キャタピラーズ,dentsu,3,17,-14,L,,,竹内 脩也,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
